date,open,high,close,low,volume,amount
2016-03-21,4.63,4.66,4.63,4.6,292921464.0,1373828513.0
2016-03-18,4.65,4.67,4.63,4.6,182960671.0,858824199.0
2016-03-17,4.63,4.66,4.62,4.56,87619164.0,409161037.0
2016-03-16,4.52,4.62,4.62,4.52,220543592.0,1026762773.0
2016-03-15,4.54,4.55,4.54,4.49,60168704.0,275674499.0
2016-03-14,4.53,4.62,4.55,4.52,105468084.0,488533257.0
2016-03-11,4.45,4.53,4.52,4.44,83885901.0,381039869.0
2016-03-10,4.53,4.57,4.49,4.47,92989236.0,426275412.0
2016-03-09,4.55,4.6,4.58,4.43,201321548.0,920063328.0
2016-03-08,4.69,4.7,4.66,4.56,121041465.0,566822738.0
2016-03-07,4.63,4.72,4.64,4.58,142690205.0,670554455.0
2016-03-04,4.47,4.66,4.63,4.46,354485941.0,1646993008.0
2016-03-03,4.49,4.5,4.49,4.42,155890762.0,705107672.0
2016-03-02,4.38,4.5,4.49,4.36,225526884.0,1018802544.0
2016-03-01,4.29,4.37,4.35,4.26,93591345.0,409838823.0
2016-02-29,4.28,4.31,4.29,4.2,157127026.0,678935320.0
2016-02-26,4.27,4.32,4.3,4.24,95334268.0,413831112.0
2016-02-25,4.42,4.43,4.22,4.22,133300059.0,583205418.0
2016-02-24,4.39,4.45,4.44,4.36,76354560.0,340979154.0
2016-02-23,4.44,4.47,4.42,4.38,114403180.0,513338675.0
2016-02-22,4.36,4.44,4.43,4.35,132927655.0,593382708.0
2016-02-19,4.36,4.39,4.34,4.32,72901535.0,321329420.0
2016-02-18,4.42,4.44,4.38,4.36,118010921.0,526501679.0
2016-02-17,4.32,4.41,4.39,4.31,127064847.0,560125739.0
2016-02-16,4.26,4.38,4.35,4.26,128723690.0,564257614.0
2016-02-15,4.19,4.27,4.24,4.17,65465196.0,280061834.0
2016-02-05,4.27,4.34,4.28,4.24,71349736.0,309856896.0
2016-02-04,4.24,4.28,4.27,4.23,77367247.0,334471599.0
2016-02-03,4.22,4.23,4.22,4.18,66865633.0,284647747.0
2016-02-02,4.22,4.29,4.27,4.21,75786781.0,327623400.0
2016-02-01,4.32,4.32,4.24,4.22,90838929.0,391960402.0
2016-01-29,4.27,4.38,4.32,4.23,141986434.0,617981809.0
2016-01-28,4.25,4.42,4.26,4.23,171830903.0,751824381.0
2016-01-27,4.25,4.36,4.3,4.1,169745179.0,728383273.0
2016-01-26,4.4,4.41,4.22,4.2,128354107.0,561357147.0
2016-01-25,4.46,4.48,4.44,4.42,99555357.0,448943141.0
2016-01-22,4.4,4.45,4.41,4.34,104399300.0,464848236.0
2016-01-21,4.38,4.47,4.35,4.34,112210806.0,500381872.0
2016-01-20,4.46,4.5,4.43,4.37,119658260.0,537176980.0
2016-01-19,4.39,4.51,4.48,4.36,92553059.0,416778003.0
2016-01-18,4.33,4.42,4.38,4.3,82836569.0,367561664.0
2016-01-15,4.55,4.57,4.4,4.39,164622945.0,745782277.0
2016-01-14,4.54,4.6,4.58,4.47,146028116.0,671022349.0
2016-01-13,4.64,4.68,4.58,4.57,126922672.0,595335650.0
2016-01-12,4.59,4.68,4.62,4.55,131753953.0,615306604.0
2016-01-11,4.66,4.73,4.59,4.58,188143097.0,888601029.0
2016-01-08,4.69,4.77,4.71,4.59,222210697.0,1056784875.0
2016-01-07,4.77,4.78,4.59,4.53,55148800.0,263405435.0
2016-01-06,4.69,4.87,4.84,4.66,232901473.0,1126956207.0
2016-01-05,4.68,4.77,4.68,4.64,225244621.0,1072980292.0
2016-01-04,4.91,4.94,4.72,4.69,147078224.0,718343620.0
2015-12-31,4.91,4.94,4.9,4.89,96770448.0,482077399.0
2015-12-30,4.91,4.94,4.91,4.87,111243300.0,552417859.0
2015-12-29,4.86,4.9,4.9,4.84,85290763.0,420600762.0
2015-12-28,4.97,4.98,4.86,4.86,156701216.0,781752384.0
2015-12-25,4.98,4.99,4.97,4.94,104945383.0,527189953.0
2015-12-24,5.02,5.03,4.98,4.96,149006320.0,754165760.0
2015-12-23,4.99,5.03,4.99,4.96,213526832.0,1081753728.0
2015-12-22,4.99,5.0,4.99,4.95,126466117.0,637604931.0
2015-12-21,4.92,5.0,4.99,4.88,183148624.0,920485952.0
2015-12-18,4.95,5.01,4.94,4.93,121638264.0,611649408.0
2015-12-17,4.93,4.98,4.96,4.91,163428384.0,818856448.0
2015-12-16,4.9,4.98,4.93,4.89,232786128.0,1165697024.0
2015-12-15,4.84,4.88,4.83,4.8,109989976.0,539760576.0
2015-12-14,4.74,4.85,4.85,4.71,113085352.0,548241344.0
2015-12-11,4.81,4.82,4.77,4.72,135089200.0,651203648.0
2015-12-10,4.84,4.87,4.83,4.81,83539744.0,409015488.0
2015-12-09,4.84,4.88,4.83,4.8,79511791.0,389900229.0
2015-12-08,4.87,4.9,4.85,4.84,125212792.0,617158592.0
2015-12-07,4.96,4.98,4.96,4.92,92499274.0,463447505.0
2015-12-04,5.02,5.05,4.97,4.95,178155552.0,900709568.0
2015-12-03,4.98,5.16,5.07,4.95,231736317.0,1183280789.0
2015-12-02,4.87,5.03,5.02,4.83,219086048.0,1098911744.0
2015-12-01,4.85,4.88,4.86,4.79,110852337.0,543509011.0
2015-11-30,4.85,4.9,4.85,4.76,160312480.0,785285952.0
2015-11-27,5.07,5.08,4.84,4.82,258366576.0,1297585408.0
2015-11-26,5.08,5.14,5.09,5.06,191261936.0,988968960.0
2015-11-25,5.08,5.08,5.07,5.03,130984824.0,672049728.0
2015-11-24,5.04,5.06,5.05,5.01,96782000.0,493430784.0
2015-11-23,5.09,5.1,5.05,5.04,143491216.0,738360960.0
2015-11-20,5.12,5.13,5.1,5.08,157374224.0,813475200.0
2015-11-19,5.11,5.14,5.12,5.07,156820848.0,810481216.0
2015-11-18,5.1,5.19,5.09,5.08,168441312.0,875060416.0
2015-11-17,5.12,5.28,5.14,5.11,268892768.0,1408901632.0
2015-11-16,5.02,5.13,5.12,5.01,135714672.0,696361344.0
2015-11-13,5.15,5.18,5.1,5.09,187791072.0,975537664.0
2015-11-12,5.28,5.28,5.21,5.16,168824864.0,892381952.0
2015-11-11,5.31,5.35,5.28,5.23,200215072.0,1072238720.0
2015-11-10,5.24,5.39,5.32,5.22,354430432.0,1903459968.0
2015-11-09,5.16,5.35,5.28,5.15,385411776.0,2061851520.0
2015-11-06,5.13,5.21,5.19,5.09,317211232.0,1655853056.0
2015-11-05,4.98,5.32,5.15,4.98,598193216.0,3122757888.0
2015-11-04,4.88,5.03,5.02,4.86,309389536.0,1556268928.0
2015-11-03,4.9,4.91,4.85,4.84,96517248.0,476703584.0
2015-11-02,4.94,4.95,4.88,4.87,143343584.0,713017728.0
2015-10-30,4.97,5.01,4.97,4.93,188536976.0,947473280.0
2015-10-29,5.02,5.02,5.0,4.99,113611128.0,576447104.0
2015-10-28,5.01,5.07,4.99,4.99,173638864.0,884232640.0
2015-10-27,5.04,5.06,5.02,4.97,140374672.0,711645184.0
2015-10-26,5.09,5.11,5.06,5.05,180490784.0,930441472.0
2015-10-23,5.04,5.07,5.06,5.02,157450112.0,805515136.0
2015-10-22,5.02,5.04,5.03,4.98,144950880.0,736182144.0
2015-10-21,5.09,5.16,5.07,4.94,389252640.0,1999596160.0
2015-10-20,5.06,5.11,5.1,5.03,156377536.0,802461888.0
2015-10-19,5.14,5.17,5.08,5.06,186526848.0,966490560.0
2015-10-16,5.1,5.16,5.14,5.05,277659328.0,1436203008.0
2015-10-15,4.98,5.08,5.06,4.98,187189744.0,956251776.0
2015-10-14,5.0,5.04,5.0,4.97,157388704.0,797124736.0
2015-10-13,5.03,5.06,5.02,5.0,145789936.0,742399232.0
2015-10-12,4.97,5.13,5.08,4.94,278288896.0,1423729408.0
2015-10-09,4.87,4.98,4.97,4.84,247912608.0,1231078016.0
2015-10-08,4.93,4.93,4.83,4.83,208117472.0,1026563264.0
2015-09-30,4.68,4.71,4.68,4.65,78965552.0,374715744.0
2015-09-29,4.7,4.72,4.66,4.64,117882024.0,558394112.0
2015-09-28,4.77,4.79,4.77,4.69,92683576.0,444898336.0
2015-09-25,4.79,4.85,4.81,4.75,156776096.0,761068608.0
2015-09-24,4.81,4.83,4.8,4.77,88847120.0,431617504.0
2015-09-23,4.85,4.88,4.79,4.79,125361560.0,612273280.0
2015-09-22,4.86,4.91,4.88,4.84,160499200.0,808794304.0
2015-09-21,4.77,4.85,4.85,4.75,126131608.0,625544320.0
2015-09-18,4.82,4.84,4.8,4.77,119962408.0,594438656.0
2015-09-17,4.84,4.93,4.8,4.79,271938080.0,1362967424.0
2015-09-16,4.71,4.89,4.85,4.63,267906768.0,1313774848.0
2015-09-15,4.67,4.83,4.69,4.64,237365120.0,1154570496.0
2015-09-14,4.89,4.9,4.7,4.66,225702992.0,1109151616.0
2015-09-11,4.9,4.93,4.87,4.85,114055056.0,574701248.0
2015-09-10,4.91,4.94,4.89,4.87,211315344.0,1070146048.0
2015-09-09,4.9,5.06,4.99,4.87,383896448.0,1963017088.0
2015-09-08,4.75,4.89,4.88,4.7,228886544.0,1138442112.0
2015-09-07,4.8,4.92,4.76,4.75,299819136.0,1499594240.0
2015-09-02,4.75,4.87,4.74,4.65,354645920.0,1741586688.0
2015-09-01,4.89,4.99,4.93,4.84,426941184.0,2164240384.0
2015-08-31,4.85,4.85,4.8,4.7,264983728.0,1305703296.0
2015-08-28,4.76,4.89,4.87,4.73,396083616.0,1967791488.0
2015-08-27,4.49,4.62,4.6,4.42,300108864.0,1399441408.0
2015-08-26,4.44,4.56,4.43,4.24,414957792.0,1893532544.0
2015-08-25,4.66,4.81,4.35,4.35,482486880.0,2276448768.0
2015-08-24,5.22,5.38,4.84,4.78,559796800.0,2877957632.0
2015-08-21,5.38,5.5,5.31,5.28,266368768.0,1477900544.0
2015-08-20,5.53,5.56,5.43,5.42,252745216.0,1430735744.0
2015-08-19,5.55,5.63,5.61,5.39,357378688.0,2032368256.0
2015-08-18,5.84,5.94,5.65,5.64,464393440.0,2801740544.0
2015-08-17,5.87,5.87,5.83,5.8,219727664.0,1321146624.0
2015-08-14,5.87,5.95,5.88,5.86,249344208.0,1516547712.0
2015-08-13,5.85,5.9,5.88,5.77,213963136.0,1290485632.0
2015-08-12,5.84,5.93,5.85,5.83,218499968.0,1327543296.0
2015-08-11,5.91,6.02,5.93,5.84,373680832.0,2279812864.0
2015-08-10,5.69,5.95,5.93,5.68,429261248.0,2580979200.0
2015-08-07,5.61,5.7,5.67,5.6,188666688.0,1101219200.0
2015-08-06,5.57,5.64,5.57,5.54,153672608.0,885933184.0
2015-08-05,5.72,5.75,5.63,5.6,219000128.0,1282673792.0
2015-08-04,5.62,5.76,5.75,5.57,296685056.0,1735139200.0
2015-08-03,5.77,5.77,5.6,5.49,406631040.0,2349011456.0
2015-07-31,5.93,5.97,5.81,5.73,272597056.0,1651329536.0
2015-07-30,6.02,6.12,5.97,5.96,293804416.0,1823853440.0
2015-07-29,5.94,6.07,6.05,5.87,320092512.0,1979128320.0
2015-07-28,5.89,6.26,5.96,5.82,528122208.0,3284120832.0
2015-07-27,6.69,6.76,6.1,6.1,604792576.0,4049687552.0
2015-07-24,6.79,6.91,6.77,6.76,486689216.0,3428186112.0
2015-07-23,6.76,6.82,6.8,6.75,373850176.0,2618522880.0
2015-07-22,6.78,6.86,6.77,6.76,416557248.0,2920001280.0
2015-07-21,6.84,6.89,6.81,6.77,483908288.0,3404008448.0
2015-07-20,6.81,7.04,6.92,6.77,710111360.0,5053724160.0
2015-07-17,6.79,6.95,6.86,6.76,568722496.0,4010325504.0
2015-07-16,7.08,7.12,6.89,6.69,823056064.0,5881641472.0
2015-07-15,6.71,7.14,7.08,6.67,1193227392.0,8528507904.0
2015-07-14,6.87,6.94,6.77,6.64,616077440.0,4322782720.0
2015-07-13,6.99,7.14,6.96,6.81,878001216.0,6306768896.0
2015-07-10,6.74,7.46,7.12,6.6,1385507712.0,10203431936.0
2015-07-09,6.2,7.05,6.92,5.86,1353330432.0,9136640000.0
2015-07-08,6.51,7.12,6.51,6.51,1277159168.0,8871230464.0
2015-07-07,6.98,7.64,7.24,6.88,1419746560.0,10734126080.0
2015-07-06,6.93,7.17,7.11,6.69,1645561600.0,11876097024.0
2015-07-03,6.73,7.01,6.54,6.44,802830464.0,5598743552.0
2015-07-02,6.61,7.07,6.92,6.16,1120337536.0,7731689984.0
2015-07-01,6.78,6.85,6.56,6.54,472485376.0,3282777088.0
2015-06-30,6.49,6.85,6.84,6.36,666687616.0,4571106304.0
2015-06-29,6.58,6.76,6.54,6.02,739878016.0,4959588864.0
2015-06-26,6.69,6.91,6.46,6.16,674367232.0,4600459776.0
2015-06-25,7.02,7.07,6.8,6.77,542526144.0,3892790016.0
2015-06-24,6.83,7.11,7.07,6.78,651386176.0,4663634944.0
2015-06-23,6.63,6.84,6.8,6.35,472914560.0,3241436928.0
2015-06-19,6.92,7.03,6.62,6.59,530453664.0,3752766464.0
2015-06-18,7.2,7.28,6.98,6.96,443924160.0,3329361408.0
2015-06-17,7.14,7.28,7.25,7.03,431081408.0,3223496192.0
2015-06-16,7.26,7.32,7.1,7.02,553309952.0,4163080448.0
2015-06-15,7.55,7.62,7.35,7.34,651054720.0,5094676992.0
2015-06-12,7.52,7.57,7.53,7.45,594155712.0,4685165056.0
2015-06-11,7.58,7.58,7.5,7.41,542889024.0,4253520384.0
2015-06-10,7.59,7.63,7.57,7.52,625093632.0,4963776512.0
2015-06-09,7.73,7.74,7.66,7.53,981786368.0,7876088832.0
2015-06-08,7.44,7.84,7.79,7.36,1303436800.0,10410296320.0
2015-06-05,7.34,7.44,7.41,7.23,945230784.0,7298197504.0
2015-06-04,7.12,7.29,7.27,6.87,731816448.0,5464665600.0
2015-06-03,7.15,7.28,7.12,7.05,523182176.0,3926704640.0
2015-06-02,7.13,7.17,7.15,7.0,585028544.0,4353634816.0
2015-06-01,6.88,7.16,7.15,6.83,569080320.0,4192220928.0
2015-05-29,6.97,7.06,6.88,6.75,664306560.0,4797532672.0
2015-05-28,7.69,7.69,7.0,6.95,1091979264.0,8444359168.0
2015-05-27,7.57,7.78,7.73,7.54,859664576.0,6923665920.0
2015-05-26,7.58,7.61,7.57,7.38,764228800.0,6013242368.0
2015-05-25,7.29,7.56,7.53,7.24,840871168.0,6554174464.0
2015-05-22,7.05,7.31,7.29,7.02,793639872.0,5974597120.0
2015-05-21,6.98,7.0,6.98,6.84,433775104.0,3151190272.0
2015-05-20,7.01,7.11,6.97,6.95,529583968.0,3899832832.0
2015-05-19,6.76,7.02,7.01,6.75,518635328.0,3763336192.0
2015-05-18,6.89,6.91,6.79,6.75,445259712.0,3188780544.0
2015-05-15,7.17,7.21,6.97,6.93,530655136.0,3921905152.0
2015-05-14,7.13,7.34,7.26,7.02,643940480.0,4854022144.0
2015-05-13,7.39,7.39,7.19,7.14,635523392.0,4842624512.0
2015-05-12,7.39,7.44,7.4,7.32,581853760.0,4494713856.0
2015-05-11,7.22,7.38,7.37,7.12,721889728.0,5485170176.0
2015-05-08,7.21,7.24,7.23,7.01,596009024.0,4468599296.0
2015-05-07,7.34,7.38,7.14,7.11,579656576.0,4399105024.0
2015-05-06,7.5,7.73,7.39,7.28,741945984.0,5829897728.0
2015-05-05,7.82,8.16,7.55,7.53,1029475840.0,8513875968.0
2015-05-04,7.71,7.83,7.78,7.54,733861248.0,5913500672.0
2015-04-30,7.91,7.97,7.74,7.7,923690176.0,7542954496.0
2015-04-29,8.11,8.11,7.93,7.74,1154151680.0,9564702720.0
2015-04-28,8.3,8.84,8.27,8.08,2638625024.0,23384768512.0
2015-04-27,7.68,8.16,8.16,7.58,1215365248.0,10076477440.0
2015-04-24,7.12,7.74,7.42,7.07,1300114560.0,10134574080.0
2015-04-23,7.13,7.4,7.23,7.06,1050462080.0,7939396096.0
2015-04-22,6.96,7.13,7.11,6.91,889244224.0,6532026880.0
2015-04-21,6.84,7.0,6.93,6.78,688947968.0,4973499392.0
2015-04-20,6.92,7.13,6.81,6.77,1380777344.0,9980682240.0
2015-04-17,6.88,7.13,7.0,6.78,1616798336.0,11742192640.0
2015-04-16,6.49,6.77,6.7,6.45,1112888960.0,7715904512.0
2015-04-15,6.45,6.62,6.47,6.34,876734400.0,5949172736.0
2015-04-14,6.49,6.49,6.43,6.38,649371648.0,4380660736.0
2015-04-13,6.43,6.53,6.5,6.4,834708352.0,5664169472.0
2015-04-10,6.35,6.42,6.4,6.32,667060864.0,4457166336.0
2015-04-09,6.37,6.47,6.36,6.25,852473984.0,5694398464.0
2015-04-08,6.38,6.48,6.43,6.25,1155811584.0,7718480384.0
2015-04-07,6.19,6.37,6.35,6.17,1063139136.0,6974008832.0
2015-04-03,6.13,6.16,6.15,6.09,536571296.0,3449871616.0
2015-04-02,6.22,6.26,6.18,6.12,671376064.0,4359572480.0
2015-04-01,6.08,6.2,6.17,6.08,590570304.0,3792914176.0
2015-03-31,6.22,6.28,6.11,6.1,828587584.0,5390063104.0
2015-03-30,6.06,6.21,6.19,6.05,858380288.0,5528736256.0
2015-03-27,6.16,6.18,6.08,6.05,508854496.0,3252205568.0
2015-03-26,5.96,6.16,6.14,5.91,972991488.0,6211595264.0
2015-03-25,6.07,6.08,5.97,5.94,546337600.0,3437382144.0
2015-03-24,6.15,6.17,6.08,5.98,815499328.0,5199721472.0
2015-03-23,6.07,6.14,6.13,6.02,1015170496.0,6475950592.0
2015-03-20,6.1,6.18,6.11,6.05,694904512.0,4452966400.0
2015-03-19,6.11,6.24,6.12,6.07,689576640.0,4437441536.0
2015-03-18,6.05,6.13,6.12,5.99,742749760.0,4726774784.0
2015-03-17,5.97,6.06,6.05,5.93,801711488.0,5033431552.0
2015-03-16,5.89,5.95,5.95,5.85,512670464.0,3177196032.0
2015-03-13,5.88,5.98,5.88,5.86,462138240.0,2867389696.0
2015-03-12,5.8,5.91,5.88,5.75,492428416.0,3016035072.0
2015-03-11,5.75,5.87,5.78,5.73,317362112.0,1928344704.0
2015-03-10,5.82,5.82,5.76,5.74,278327520.0,1687011584.0
2015-03-09,5.72,5.84,5.83,5.68,456849440.0,2759675392.0
2015-03-06,5.67,5.74,5.68,5.65,232007968.0,1385329152.0
2015-03-05,5.73,5.77,5.68,5.63,404835584.0,2416030976.0
2015-03-04,5.75,5.86,5.8,5.69,389003296.0,2362151424.0
2015-03-03,5.92,5.93,5.75,5.73,483644512.0,2954049792.0
2015-03-02,5.99,5.99,5.97,5.89,530492320.0,3306996992.0
2015-02-27,5.82,6.1,6.03,5.8,771479744.0,4821539328.0
2015-02-26,5.78,5.86,5.85,5.7,494122080.0,2993120512.0
2015-02-25,5.78,5.9,5.81,5.74,919770432.0,5625850368.0
2015-02-17,5.61,5.65,5.62,5.6,248451872.0,1464141184.0
2015-02-16,5.58,5.62,5.6,5.54,239464160.0,1401012992.0
2015-02-13,5.58,5.65,5.57,5.55,415020992.0,2433724928.0
2015-02-12,5.44,5.59,5.56,5.38,454096288.0,2611097344.0
2015-02-11,5.47,5.47,5.44,5.41,333182304.0,1899424000.0
2015-02-10,5.37,5.48,5.47,5.35,499062176.0,2833973248.0
2015-02-09,5.36,5.46,5.42,5.29,457007360.0,2575007232.0
2015-02-06,5.54,5.55,5.43,5.39,464727392.0,2661121792.0
2015-02-05,5.75,5.75,5.56,5.55,421405984.0,2495139840.0
2015-02-04,5.75,5.83,5.65,5.64,481230240.0,2901319936.0
2015-02-03,5.66,5.74,5.73,5.61,519816192.0,3087658240.0
2015-02-02,5.7,5.72,5.6,5.58,441451104.0,2613810944.0
2015-01-30,5.86,5.88,5.75,5.74,502445632.0,3057447936.0
2015-01-29,5.91,5.92,5.88,5.77,604762560.0,3711845120.0
2015-01-28,6.13,6.16,6.05,6.02,307168320.0,1958554112.0
2015-01-27,6.36,6.41,6.18,6.09,394545024.0,2580314368.0
2015-01-26,6.28,6.39,6.36,6.22,281930784.0,1861576448.0
2015-01-23,6.29,6.5,6.29,6.25,428526912.0,2854996224.0
2015-01-22,6.28,6.33,6.28,6.22,327285920.0,2153629696.0
2015-01-21,6.02,6.39,6.29,5.95,506850464.0,3275543040.0
2015-01-20,5.98,6.14,6.03,5.9,405835776.0,2565096192.0
2015-01-19,6.23,6.43,5.95,5.95,588669376.0,3795939584.0
2015-01-16,6.53,6.71,6.61,6.51,493614176.0,3416397056.0
2015-01-15,6.32,6.63,6.58,6.26,433880928.0,2925548032.0
2015-01-14,6.28,6.35,6.28,6.21,244587552.0,1612551424.0
2015-01-13,6.26,6.42,6.28,6.2,291014912.0,1924842624.0
2015-01-12,6.33,6.42,6.27,6.22,342106912.0,2267761408.0
2015-01-09,6.47,6.71,6.42,6.33,603203776.0,4120401664.0
2015-01-08,6.76,7.07,6.53,6.51,819090240.0,5822718464.0
2015-01-07,6.59,6.92,6.85,6.45,787315328.0,5489033728.0
2015-01-06,6.85,6.89,6.68,6.5,1089998464.0,7634184704.0
2015-01-05,6.29,6.81,6.81,6.15,1186499584.0,8139851264.0
2014-12-31,6.0,6.21,6.19,5.93,696007616.0,4455350784.0
2014-12-30,5.95,6.06,5.97,5.87,427392000.0,2670108672.0
2014-12-29,6.08,6.2,5.96,5.9,734613248.0,4662062080.0
2014-12-26,5.72,5.9,5.88,5.68,515090112.0,3130606336.0
2014-12-25,5.61,5.73,5.72,5.57,390664896.0,2320192512.0
2014-12-24,5.78,5.82,5.59,5.53,447006880.0,2646207232.0
2014-12-23,5.98,6.02,5.75,5.73,493233216.0,3036285184.0
2014-12-22,5.99,6.35,6.06,5.96,1033422720.0,6617669120.0
2014-12-19,5.67,6.04,5.93,5.58,720191744.0,4377313280.0
2014-12-18,5.77,5.85,5.7,5.67,485257344.0,2921513472.0
2014-12-17,5.64,5.79,5.73,5.55,629754112.0,3738061568.0
2014-12-16,5.47,5.63,5.63,5.44,522874080.0,3045694976.0
2014-12-15,5.48,5.49,5.48,5.39,308960192.0,1761687168.0
2014-12-12,5.48,5.57,5.49,5.46,358546560.0,2069465984.0
2014-12-11,5.52,5.55,5.49,5.42,461944384.0,2658469120.0
2014-12-10,5.58,5.68,5.61,5.4,564993792.0,3272165888.0
2014-12-09,5.99,6.18,5.63,5.52,1231388928.0,7599305216.0
2014-12-08,6.01,6.28,6.13,5.87,1155371904.0,7377729024.0
2014-12-05,5.93,6.47,6.26,5.72,1471220480.0,9378705408.0
2014-12-04,5.44,5.96,5.96,5.32,848207872.0,5074823168.0
2014-12-03,5.43,5.64,5.42,5.28,586157056.0,3356608768.0
2014-12-02,5.16,5.39,5.37,5.09,502765120.0,2770787072.0
2014-12-01,5.16,5.31,5.16,5.12,454834976.0,2484040192.0
2014-11-28,4.99,5.17,5.14,4.97,444420416.0,2362656512.0
2014-11-27,5.05,5.08,5.04,4.98,215190752.0,1134524416.0
2014-11-26,4.93,5.04,5.03,4.92,271121984.0,1414243072.0
2014-11-25,4.92,4.96,4.95,4.89,141993936.0,732024512.0
2014-11-24,4.91,4.96,4.93,4.88,152959664.0,789347904.0
2014-11-21,4.86,4.88,4.88,4.83,86486416.0,440263648.0
2014-11-20,4.84,4.86,4.85,4.83,55189668.0,280404992.0
