datetime,datetime,open,high,low,close,volume,amount
2011-01-03 00:00:00,2011-01-03 00:00:00,1418.65,1418.7,1413.95,1416.1,9.99999999999e+11,0.0
2011-01-03 04:00:00,2011-01-03 04:00:00,1416.15,1420.4,1414.7,1419.25,9.99999999999e+11,0.0
2011-01-03 08:00:00,2011-01-03 08:00:00,1419.3,1421.0,1417.1,1419.7,9.99999999999e+11,0.0
2011-01-03 12:00:00,2011-01-03 12:00:00,1419.75,1423.8,1417.05,1421.2,9.99999999999e+11,0.0
2011-01-03 16:00:00,2011-01-03 16:00:00,1421.4,1422.7,1415.45,1420.05,9.99999999999e+11,0.0
2011-01-03 20:00:00,2011-01-03 20:00:00,1420.0,1420.0,1412.8,1413.85,9.99999999999e+11,0.0
2011-01-04 00:00:00,2011-01-04 00:00:00,1415.2,1417.1,1413.4,1414.7,9.99999999999e+11,0.0
2011-01-04 04:00:00,2011-01-04 04:00:00,1414.55,1417.1,1413.4,1414.5,9.99999999999e+11,0.0
2011-01-04 08:00:00,2011-01-04 08:00:00,1414.6,1415.7,1404.2,1407.25,9.99999999999e+11,0.0
2011-01-04 12:00:00,2011-01-04 12:00:00,1407.35,1408.95,1385.35,1387.6,9.99999999999e+11,0.0
2011-01-04 16:00:00,2011-01-04 16:00:00,1387.55,1389.0,1374.65,1377.2,9.99999999999e+11,0.0
2011-01-04 20:00:00,2011-01-04 20:00:00,1377.25,1381.55,1376.5,1381.15,9.99999999999e+11,0.0
2011-01-05 00:00:00,2011-01-05 00:00:00,1381.6,1384.7,1377.2,1380.25,9.99999999999e+11,0.0
2011-01-05 04:00:00,2011-01-05 04:00:00,1380.35,1384.1,1380.15,1382.85,9.99999999999e+11,0.0
2011-01-05 08:00:00,2011-01-05 08:00:00,1382.9,1384.45,1377.75,1378.85,9.99999999999e+11,0.0
2011-01-05 12:00:00,2011-01-05 12:00:00,1378.9,1381.8,1363.85,1366.6,9.99999999999e+11,0.0
2011-01-05 16:00:00,2011-01-05 16:00:00,1366.35,1379.5,1365.5,1374.25,9.99999999999e+11,0.0
2011-01-05 20:00:00,2011-01-05 20:00:00,1374.25,1378.5,1371.15,1378.45,9.99999999999e+11,0.0
2011-01-06 00:00:00,2011-01-06 00:00:00,1377.35,1377.75,1373.9,1374.95,9.99999999999e+11,0.0
2011-01-06 04:00:00,2011-01-06 04:00:00,1375.2,1377.2,1374.15,1376.2,9.99999999999e+11,0.0
2011-01-06 08:00:00,2011-01-06 08:00:00,1376.1,1379.75,1372.55,1372.75,9.99999999999e+11,0.0
2011-01-06 12:00:00,2011-01-06 12:00:00,1372.35,1375.75,1367.15,1368.8,9.99999999999e+11,0.0
2011-01-06 16:00:00,2011-01-06 16:00:00,1368.95,1376.5,1364.55,1372.45,9.99999999999e+11,0.0
2011-01-06 20:00:00,2011-01-06 20:00:00,1372.35,1373.1,1370.55,1370.9,9.99999999999e+11,0.0
2011-01-07 00:00:00,2011-01-07 00:00:00,1371.3,1372.95,1367.1,1370.15,9.99999999999e+11,0.0
2011-01-07 04:00:00,2011-01-07 04:00:00,1370.15,1371.35,1365.75,1367.35,9.99999999999e+11,0.0
2011-01-07 08:00:00,2011-01-07 08:00:00,1367.2,1367.3,1356.7,1359.9,9.99999999999e+11,0.0
2011-01-07 12:00:00,2011-01-07 12:00:00,1359.05,1369.95,1352.7,1365.85,9.99999999999e+11,0.0
2011-01-07 16:00:00,2011-01-07 16:00:00,1365.9,1378.75,1365.2,1369.8,9.99999999999e+11,0.0
2011-01-07 20:00:00,2011-01-07 20:00:00,1369.75,1370.85,1367.8,1369.0,9.99999999999e+11,0.0
2011-01-10 00:00:00,2011-01-10 00:00:00,1370.1,1375.75,1367.4,1374.1,9.99999999999e+11,0.0
2011-01-10 04:00:00,2011-01-10 04:00:00,1374.05,1375.9,1372.75,1374.5,9.99999999999e+11,0.0
2011-01-10 08:00:00,2011-01-10 08:00:00,1374.7,1375.8,1366.6,1368.2,9.99999999999e+11,0.0
2011-01-10 12:00:00,2011-01-10 12:00:00,1368.15,1374.3,1365.5,1366.95,9.99999999999e+11,0.0
2011-01-10 16:00:00,2011-01-10 16:00:00,1366.85,1374.5,1365.4,1373.8,9.99999999999e+11,0.0
2011-01-10 20:00:00,2011-01-10 20:00:00,1373.9,1375.65,1372.7,1375.4,9.99999999999e+11,0.0
2011-01-11 00:00:00,2011-01-11 00:00:00,1374.4,1377.45,1373.05,1375.1,9.99999999999e+11,0.0
2011-01-11 04:00:00,2011-01-11 04:00:00,1374.95,1376.75,1374.9,1376.35,9.99999999999e+11,0.0
