date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-04-30,17.9,25.84,22.06,17.82,3117678.0,4.11,22.9,16.268,14.779,13.077,1972217.84,1626059.68,1750514.87,215.89
2015-03-31,15.15,19.28,17.95,15.14,3260337.75,2.46,15.88,14.872,13.657,12.397,1710811.71,1354230.7,1625103.98,225.77
2015-02-27,13.2,15.85,15.49,12.3,1106849.38,2.22,16.73,14.022,12.911,11.91,1283715.34,1101541.82,1485503.65,76.65
2015-01-30,12.58,13.57,13.27,11.65,775166.81,0.7,5.57,13.672,12.537,11.667,1331546.96,1150002.84,1496789.72,53.68
2014-12-31,15.06,15.86,12.57,12.25,1601057.25,-2.51,-16.64,13.444,12.53,11.965,1387299.53,1394609.3,1475905.55,110.87
2014-11-28,13.7,15.58,15.08,13.5,1810647.38,1.38,10.07,13.29,12.541,12.231,1279901.53,1569405.6,1419206.65,125.38
2014-10-31,13.72,14.47,13.7,12.74,1124855.88,-0.04,-0.29,12.442,12.239,12.425,997649.69,1497684.97,1348471.43,77.89
2014-09-30,12.13,13.85,13.74,12.13,1346007.5,1.61,13.27,11.8,12.059,12.59,919368.31,1525001.69,1321736.59,93.21
2014-08-29,11.75,12.94,12.13,11.64,1053929.62,0.33,2.8,11.402,11.743,12.631,968458.71,1623147.79,1267283.84,72.98
2014-07-31,11.92,12.73,11.8,11.2,1064067.25,0.96,8.86,11.616,11.63,12.639,1401919.08,1774095.88,1221469.63,73.68
2014-05-28,10.49,10.96,10.84,10.21,399388.22,0.35,3.34,11.792,11.374,12.755,1858909.68,1874970.07,1190753.88,28.7
2014-04-30,11.8,12.76,10.49,10.06,733448.94,-1.26,-10.72,12.036,11.136,12.886,1997720.24,1895977.26,1180126.21,52.7
2014-03-31,13.08,14.05,11.75,11.7,1591459.5,-1.45,-10.98,12.318,10.909,13.023,2130635.07,1869465.48,1157499.47,114.36
2014-02-28,12.5,16.16,13.2,12.4,3221231.5,0.52,4.1,12.084,10.796,13.166,2277836.87,1843576.6,1108060.78,231.47
2014-01-30,12.49,13.21,12.68,11.13,3349020.25,0.62,5.14,11.644,11.4,13.298,2146272.67,1557201.81,991448.9,240.66
2013-12-31,11.5,12.06,12.06,10.42,1093441.0,0.16,1.34,10.956,11.921,13.372,1891030.45,1269007.7,836376.17,78.57
2013-11-29,10.57,11.99,11.9,10.21,1398023.12,1.32,12.48,10.236,12.61,13.504,1794234.29,1199257.89,799502.71,100.46
2013-10-31,11.17,12.98,10.58,10.31,2327468.5,-0.42,-3.82,9.5,13.12,13.545,1608295.88,1118471.48,744818.63,167.25
2013-09-30,9.2,12.07,11.0,9.0,2563410.5,1.76,19.05,9.508,13.519,13.759,1409316.33,911419.89,644483.15,184.2
2013-08-30,8.44,10.62,9.24,8.44,2072809.12,0.78,9.22,11.156,13.648,13.793,968130.94,668843.38,519622.39,148.95
2013-07-31,8.18,9.09,8.46,7.92,609460.19,0.24,2.92,12.886,14.135,13.947,646984.95,506537.7,422114.42,43.79
2013-06-28,10.62,10.66,8.22,7.81,468331.09,-2.4,-22.6,14.984,14.636,14.224,604281.5,464275.16,404916.4,33.65
2013-05-31,19.05,20.99,10.62,9.6,1332570.75,-8.62,-44.8,16.74,15.137,14.606,628647.08,445533.45,389012.09,95.76
2013-04-26,17.76,20.9,19.24,17.0,357483.53,1.35,7.55,17.53,15.536,14.773,413523.45,372544.96,326271.52,35.41
2013-03-29,19.05,19.96,17.89,17.14,467079.19,-1.06,-5.59,16.14,15.196,14.639,369555.83,425696.0,319509.81,111.21
2013-02-28,16.92,19.81,18.95,16.26,395942.94,1.95,11.47,15.384,14.822,14.607,366090.45,403744.64,308318.62,94.27
2013-01-31,14.95,17.98,17.0,14.82,590159.0,2.43,16.68,14.288,14.397,14.531,324268.82,399747.53,291705.64,140.51
2012-12-31,12.21,14.87,14.57,11.11,256952.61,2.28,18.55,13.534,13.97,14.551,262419.82,371165.77,263762.42,61.18
2012-11-30,14.11,14.61,12.29,12.0,137645.42,-1.82,-12.9,13.542,13.998,15.26,331566.46,377546.4,253389.24,32.77
2012-10-31,13.4,16.26,14.11,13.36,449752.28,0.64,4.75,14.252,13.938,16.134,481836.17,370401.4,251535.44,107.08
2012-09-28,13.05,15.0,13.47,12.71,186834.78,0.24,1.81,14.26,13.758,17.07,441398.82,337691.14,232247.47,44.48
2012-08-31,14.58,15.66,13.23,12.82,280914.03,-1.38,-9.45,14.506,13.811,17.94,475226.25,345557.63,226045.55,66.88
2012-07-31,15.96,17.46,14.61,14.61,602685.81,-1.23,-7.76,14.406,14.075,18.941,479911.72,332490.74,219377.12,143.5
2012-06-29,14.35,17.5,15.84,14.35,888993.94,1.69,11.94,14.454,14.01,20.025,423526.34,279998.07,205336.51,211.67
2012-05-31,14.89,15.43,14.15,13.14,247565.55,-0.55,-3.74,13.624,14.081,21.019,258966.63,213323.63,173826.36,58.94
2012-04-27,12.73,15.88,14.7,12.71,355971.91,1.97,15.47,13.256,14.392,21.856,233983.45,212892.61,171674.86,84.76
2012-03-30,14.4,15.4,12.73,12.5,304341.38,-2.12,-14.28,13.116,14.664,22.817,215889.02,183663.75,166877.04,72.46
2012-02-29,11.69,15.88,14.85,11.52,320758.91,3.16,27.03,13.744,15.131,23.803,185069.75,156359.07,166922.92,76.37
2012-01-31,12.5,12.53,11.69,10.3,66195.4,-0.62,-5.04,13.566,16.521,24.664,136469.81,129232.09,159932.33,15.76
2011-12-30,14.25,14.75,12.31,11.82,122649.66,-1.69,-12.07,14.538,18.329,25.947,167680.63,132669.48,168261.92,29.2
2011-11-30,15.58,17.28,14.0,13.49,265499.75,-1.87,-11.78,15.528,20.382,27.325,191801.77,126803.81,193108.77,63.21
2011-10-31,14.17,16.76,15.87,12.95,150245.05,1.91,13.68,16.212,22.068,28.026,151438.47,106533.47,189298.71,35.77
2011-09-30,16.53,16.87,13.96,13.61,77759.17,-2.59,-15.65,16.518,23.806,28.702,127648.39,106263.51,191468.36,18.51
2011-08-31,17.12,18.2,16.55,14.52,222249.5,-0.71,-4.11,19.476,26.04,29.569,121994.36,130674.95,198157.14,52.92
2011-07-29,17.48,20.88,17.26,17.04,243255.36,-0.16,-0.92,22.12,27.956,30.383,97658.34,134329.1,196651.37,57.92
2011-06-30,17.18,17.79,17.42,15.5,63683.28,0.02,0.12,25.236,29.319,31.257,61805.86,130457.12,193544.43,15.16
2011-05-31,28.99,30.88,17.4,16.27,31294.66,-11.35,-39.48,27.924,30.97,32.246,61628.48,150090.34,202820.23,7.45
2011-04-29,29.95,31.14,28.75,28.2,49489.02,-1.02,-3.43,31.094,32.474,33.388,84878.63,177486.76,216014.5,17.67
2011-03-31,32.86,34.28,29.77,29.2,100569.39,-3.07,-9.35,32.604,32.807,33.774,139355.54,190632.58,229891.63,50.28
2011-02-28,30.9,33.33,32.84,30.29,63992.94,1.98,6.42,33.792,33.565,34.138,170999.86,203854.36,241648.19,32.0
2011-01-31,33.5,33.97,30.86,27.58,62796.37,-2.39,-7.19,33.402,34.268,34.268,199108.37,259413.72,259413.72,31.4
2010-12-31,35.9,37.96,33.25,32.31,147545.42,-3.05,-8.4,34.016,34.647,34.647,238552.21,281260.09,281260.09,73.77
2010-11-30,35.75,40.8,36.3,34.43,321873.59,0.59,1.65,33.854,34.821,34.821,270094.9,297974.43,297974.43,160.94
2010-10-29,31.03,37.5,35.71,30.22,258790.97,4.82,15.6,33.01,34.61,34.61,241909.62,294560.26,294560.26,129.4
2010-09-30,34.0,36.27,30.89,30.18,204535.52,-3.04,-8.96,33.338,34.427,34.427,236708.86,300521.81,300521.81,102.27
2010-08-31,32.6,35.98,33.93,31.5,260015.53,1.49,4.59,35.134,35.134,35.134,319719.06,319719.06,319719.06,130.01
2010-07-30,32.09,32.81,32.44,28.3,305258.88,0.36,1.12,35.435,35.435,35.435,334644.95,334644.95,334644.95,152.63
2010-06-30,35.42,37.8,32.08,31.38,180947.19,-5.27,-14.11,36.433,36.433,36.433,344440.3,344440.3,344440.3,113.09
2010-05-28,39.38,41.14,37.35,32.14,232787.16,-2.52,-6.32,38.61,38.61,38.61,426186.86,426186.86,426186.86,145.49
2010-04-30,52.5,63.0,39.87,38.01,619586.56,26.37,82.41,39.87,39.87,39.87,619586.56,619586.56,619586.56,387.24
