date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-05-10 14:00:00,8.06,8.07,8.02,8.01,14910.2,-0.04,-0.5,8.024,8.111,8.3945,34122.8,51742.7,47287.4,0.11
2016-05-10 11:30:00,8.03,8.08,8.05,8.0,21546.5,0.02,0.25,8.03,8.17,8.431,37458.1,54218.1,48258.5,0.16
2016-05-10 10:30:00,8.02,8.09,8.03,7.96,36997.6,0.01,0.12,8.036,8.228,8.467,50727.0,56726.4,50583.5,0.27
2016-05-09 15:00:00,8.04,8.12,7.99,7.95,59999.0,-0.05,-0.62,8.082,8.285,8.5,59063.8,55570.4,51936.5,0.44
2016-05-09 14:00:00,8.05,8.07,8.03,7.99,37160.7,-0.02,-0.25,8.14,8.344,8.5305,59744.1,53790.5,52644.2,0.27
2016-05-09 11:30:00,8.08,8.14,8.05,8.05,31586.7,-0.03,-0.37,8.198,8.405,8.5565,69362.6,54333.9,51801.1,0.23
2016-05-09 10:30:00,8.2,8.2,8.08,8.05,87890.7,-0.12,-1.46,8.31,8.47,8.579,70978.2,55741.0,51354.7,0.65
2016-05-06 15:00:00,8.28,8.35,8.26,8.24,78681.8,-0.02,-0.24,8.42,8.54,8.6025,62725.8,49118.4,48682.3,0.58
2016-05-06 14:00:00,8.32,8.38,8.28,8.23,63400.8,-0.04,-0.48,8.488,8.584,8.618,52077.1,45420.5,47040.8,0.47
2016-05-06 11:30:00,8.6,8.61,8.32,8.31,85252.9,-0.28,-3.26,8.548,8.63,8.625,47836.9,45163.7,46063.2,0.63
2016-05-06 10:30:00,8.63,8.69,8.61,8.6,39664.6,-0.02,-0.23,8.612,8.678,8.6345,39305.3,42832.1,43652.4,0.29
2016-05-05 15:00:00,8.61,8.64,8.63,8.55,46628.9,0.02,0.23,8.63,8.692,8.629,40503.8,42298.9,48254.2,0.34
2016-05-05 14:00:00,8.58,8.62,8.6,8.56,25438.1,0.02,0.23,8.66,8.706,8.632,35511.1,44440.7,50420.7,0.19
2016-05-05 11:30:00,8.64,8.65,8.58,8.55,42199.8,-0.06,-0.69,8.68,8.715,8.6315,38763.9,48302.7,51000.5,0.31
2016-05-05 10:30:00,8.7,8.7,8.64,8.61,42595.2,-0.06,-0.69,8.712,8.717,8.6345,42490.5,51497.8,51358.4,0.31
2016-05-04 15:00:00,8.79,8.79,8.7,8.68,45657.2,-0.09,-1.02,8.744,8.708,8.6385,46358.9,49268.3,53258.1,0.34
2016-05-04 14:00:00,8.69,8.78,8.78,8.68,21665.2,0.09,1.04,8.754,8.688,8.634,44094.1,46968.4,54838.2,0.16
2016-05-04 11:30:00,8.75,8.76,8.7,8.66,41702.0,-0.05,-0.57,8.752,8.665,8.618,53370.2,48246.1,60971.8,0.31
2016-05-04 10:30:00,8.77,8.8,8.74,8.71,60832.9,-0.03,-0.34,8.75,8.652,8.596,57841.4,48661.1,60208.8,0.45
2016-05-03 15:00:00,8.74,8.82,8.8,8.73,61937.2,0.06,0.69,8.722,8.62,8.573,60505.2,46962.7,59577.7,0.46
2016-05-03 14:00:00,8.77,8.79,8.75,8.74,34333.0,-0.02,-0.23,8.672,8.591,8.5465,52177.7,44472.7,58149.1,0.25
2016-05-03 11:30:00,8.69,8.85,8.77,8.68,68046.1,0.08,0.92,8.622,8.566,8.5225,49842.7,54209.5,57595.6,0.5
2016-05-03 10:30:00,8.67,8.73,8.69,8.57,64058.0,0.02,0.23,8.578,8.558,8.494,43121.9,56400.8,56094.9,0.47
2016-04-29 15:00:00,8.55,8.7,8.6,8.5,74151.6,0.05,0.58,8.554,8.548,8.4705,39480.8,53698.3,55576.4,0.55
2016-04-29 14:00:00,8.51,8.57,8.55,8.48,20300.0,0.04,0.47,8.518,8.552,8.457,33420.3,51219.0,54820.1,0.15
2016-04-29 11:30:00,8.55,8.6,8.5,8.48,22657.6,-0.05,-0.58,8.51,8.569,8.4415,36767.7,57247.9,55155.0,0.17
2016-04-29 10:30:00,8.46,8.58,8.55,8.44,34442.4,0.09,1.06,8.51,8.58,8.426,58576.4,62708.1,56295.5,0.25
2016-04-28 15:00:00,8.42,8.63,8.57,8.42,45852.4,0.15,1.78,8.538,8.571,8.4125,69679.6,73697.6,57554.2,0.34
2016-04-28 14:00:00,8.51,8.51,8.42,8.36,43849.0,-0.09,-1.06,8.542,8.54,8.399,67915.9,71756.4,58361.4,0.32
2016-04-28 11:30:00,8.5,8.6,8.51,8.46,37037.3,0.01,0.12,8.586,8.526,8.4015,69017.6,72192.7,58876.9,0.27
2016-04-28 10:30:00,8.68,8.75,8.5,8.49,131701.0,-0.18,-2.07,8.628,8.502,8.4005,77728.0,71825.5,59965.4,0.97
2016-04-27 15:00:00,8.58,8.72,8.69,8.52,89958.4,0.11,1.28,8.65,8.479,8.399,66839.8,60981.6,58602.0,0.66
2016-04-27 14:00:00,8.65,8.67,8.59,8.58,37033.7,-0.06,-0.69,8.604,8.43,8.3845,77715.5,55789.1,58629.7,0.27
2016-04-27 11:30:00,8.72,8.75,8.64,8.63,49357.7,-0.08,-0.92,8.538,8.393,8.37,75596.9,57454.6,64261.2,0.36
2016-04-27 10:30:00,8.6,8.76,8.72,8.56,80589.8,0.12,1.4,8.466,8.362,8.364,75367.7,58421.2,67656.9,0.6
2016-04-26 15:00:00,8.46,8.62,8.61,8.46,77259.5,0.15,1.77,8.376,8.314,8.3705,65922.9,53062.0,69543.8,0.57
2016-04-26 14:00:00,8.27,8.6,8.46,8.26,144337.0,0.19,2.3,8.308,8.272,8.381,55123.4,49882.9,70294.1,1.07
2016-04-26 11:30:00,8.28,8.3,8.26,8.24,26440.4,-0.02,-0.24,8.256,8.254,8.4,33862.6,41410.8,66986.2,0.2
2016-04-26 10:30:00,8.28,8.34,8.28,8.27,48212.0,0.0,0.0,8.248,8.258,8.434,39312.2,44966.4,68091.7,0.36
2016-04-25 15:00:00,8.27,8.29,8.27,8.22,33365.8,0.0,0.0,8.258,8.277,8.4675,41474.7,45561.1,73906.1,0.25
2016-04-25 14:00:00,8.2,8.28,8.27,8.16,23261.6,0.07,0.85,8.252,8.299,8.5065,40201.0,48105.4,76534.8,0.17
2016-04-25 11:30:00,8.22,8.23,8.2,8.13,38033.3,-0.02,-0.24,8.236,8.319,8.5435,44642.5,56222.4,78841.6,0.28
2016-04-25 10:30:00,8.33,8.33,8.22,8.19,53688.4,-0.11,-1.32,8.252,8.339,8.588,48958.9,61470.4,81216.3,0.4
2016-04-22 15:00:00,8.23,8.34,8.33,8.21,59024.2,0.1,1.22,8.268,8.347,8.631,50620.6,71067.8,98658.9,0.44
2016-04-22 14:00:00,8.19,8.26,8.24,8.18,26997.6,0.05,0.61,8.296,8.366,8.6465,49647.6,76892.5,101050.0,0.2
2016-04-22 11:30:00,8.28,8.29,8.19,8.16,45469.0,-0.09,-1.09,8.346,8.427,8.6695,56009.7,86025.7,104606.0,0.34
2016-04-22 10:30:00,8.25,8.35,8.28,8.19,59615.5,0.03,0.36,8.402,8.49,8.694,67802.3,90705.3,106438.0,0.44
2016-04-21 15:00:00,8.47,8.49,8.3,8.29,61996.5,-0.17,-2.01,8.426,8.546,8.712,73981.9,92561.5,129761.0,0.46
2016-04-21 14:00:00,8.5,8.52,8.47,8.36,54159.3,-0.03,-0.35,8.426,8.61,8.7005,91515.0,91217.0,128894.0,0.4
2016-04-21 11:30:00,8.47,8.55,8.49,8.45,58808.1,0.02,0.24,8.436,8.658,8.6805,104138.0,102251.0,128574.0,0.43
2016-04-21 10:30:00,8.32,8.51,8.47,8.28,104432.0,0.15,1.8,8.508,8.714,8.6555,116042.0,104964.0,126683.0,0.77
2016-04-20 15:00:00,8.3,8.49,8.4,8.21,90513.4,0.1,1.2,8.578,8.768,8.632,113608.0,101461.0,124774.0,0.67
2016-04-20 14:00:00,8.52,8.52,8.3,8.04,149662.0,-0.22,-2.58,8.666,8.837,8.614,111141.0,100962.0,123122.0,1.11
2016-04-20 11:30:00,8.85,8.89,8.52,8.51,117272.0,-0.33,-3.73,8.794,8.915,8.6035,90918.9,126250.0,118050.0,0.87
2016-04-20 10:30:00,8.84,9.02,8.85,8.8,118329.0,0.01,0.11,8.88,8.927,8.583,100365.0,125207.0,115086.0,0.87
2016-04-19 15:00:00,8.85,8.93,8.82,8.78,92265.5,-0.03,-0.34,8.92,8.912,8.544,93887.0,123187.0,112752.0,0.68
2016-04-19 14:00:00,8.94,8.94,8.84,8.81,78177.4,-0.1,-1.12,8.958,8.898,8.497,89313.4,122170.0,110371.0,0.58
2016-04-19 11:30:00,8.95,9.0,8.94,8.92,48551.1,-0.01,-0.11,9.008,8.878,8.4505,90783.2,166961.0,107395.0,0.36
2016-04-19 10:30:00,9.07,9.08,8.95,8.9,164500.0,-0.12,-1.32,9.036,8.791,8.4,161581.0,166572.0,106277.0,1.22
2016-04-18 15:00:00,9.01,9.14,9.05,9.0,85940.8,0.04,0.44,8.974,8.703,8.3475,150049.0,154897.0,100884.0,0.63
2016-04-18 14:00:00,9.09,9.09,9.01,8.95,69397.6,-0.08,-0.88,8.904,8.597,8.2955,152487.0,148401.0,98566.2,0.51
2016-04-18 11:30:00,9.08,9.18,9.09,9.01,85526.6,0.01,0.11,8.838,8.496,8.2465,155026.0,148087.0,96672.0,0.63
2016-04-18 10:30:00,8.6,9.36,9.08,8.49,402541.0,0.48,5.58,8.748,8.391,8.1935,243139.0,145281.0,93735.9,2.97
2016-04-15 15:00:00,8.69,8.69,8.64,8.61,106839.0,-0.05,-0.58,8.546,8.292,8.1415,171562.0,109850.0,76947.5,0.79
2016-04-15 14:00:00,8.67,8.71,8.7,8.59,98129.0,0.03,0.35,8.432,8.239,8.104,159746.0,104965.0,74553.1,0.72
2016-04-15 11:30:00,8.64,8.73,8.68,8.62,82095.4,0.04,0.46,8.29,8.176,8.0615,144315.0,102318.0,71166.6,0.61
2016-04-15 10:30:00,8.88,8.88,8.64,8.6,526089.0,-0.24,-2.7,8.154,8.096,8.021,141148.0,98571.4,69090.0,3.89
2016-04-14 15:00:00,8.07,8.08,8.07,8.02,44657.0,0.0,0.0,8.034,8.023,7.9855,47423.4,47828.6,46768.2,0.33
2016-04-14 14:00:00,7.99,8.09,8.07,7.99,47759.3,0.08,1.0,8.038,8.009,7.986,48138.9,45982.0,47331.8,0.35
2016-04-14 11:30:00,8.0,8.02,7.99,7.97,20974.3,-0.01,-0.13,8.046,7.992,7.9915,50183.8,46870.6,47111.4,0.15
2016-04-14 10:30:00,8.09,8.09,8.0,7.98,66260.7,-0.09,-1.11,8.062,7.994,8.001,60321.0,48731.5,49224.3,0.49
2016-04-13 15:00:00,8.09,8.1,8.04,8.03,57465.7,-0.05,-0.62,8.038,7.997,8.0125,55994.6,45256.9,52053.3,0.42
2016-04-13 14:00:00,8.1,8.14,8.09,8.08,48234.5,-0.01,-0.12,8.012,7.996,8.014,48233.8,42190.8,51661.5,0.36
2016-04-13 11:30:00,8.08,8.14,8.11,8.04,57983.7,0.03,0.37,7.98,7.991,8.012,43825.0,44044.6,51147.9,0.43
2016-04-13 10:30:00,7.96,8.08,8.07,7.94,71660.5,0.11,1.38,7.938,7.969,8.013,43557.4,44141.3,49527.6,0.53
2016-04-12 15:00:00,7.91,7.92,7.88,7.84,44628.7,-0.03,-0.38,7.926,7.947,8.0145,37142.0,40015.2,49083.8,0.33
2016-04-12 14:00:00,7.93,7.93,7.91,7.89,18661.7,-0.02,-0.25,7.956,7.946,8.026,34519.2,39608.6,49918.1,0.14
2016-04-12 11:30:00,7.91,7.95,7.93,7.88,26190.5,0.02,0.25,7.98,7.948,8.0365,36147.8,45707.8,51198.4,0.19
2016-04-12 10:30:00,8.03,8.06,7.9,7.88,56645.6,-0.13,-1.62,8.002,7.963,8.046,44264.1,48681.6,52102.9,0.42
2016-04-11 15:00:00,8.03,8.04,8.01,7.98,39583.5,-0.02,-0.25,8.0,7.991,8.054,44725.2,47352.2,52086.6,0.29
2016-04-11 14:00:00,8.03,8.05,8.03,8.01,31514.5,0.0,0.0,7.968,8.008,8.0505,42888.5,49717.0,51707.7,0.23
2016-04-11 11:30:00,8.04,8.06,8.03,8.02,26805.0,-0.01,-0.12,7.936,8.028,8.0415,44698.0,58849.7,51576.7,0.2
2016-04-11 10:30:00,7.98,8.05,8.04,7.93,66772.1,0.06,0.75,7.916,8.032,8.0325,55267.9,61132.2,51732.4,0.49
2016-04-08 15:00:00,7.85,7.89,7.89,7.77,58950.7,0.04,0.51,7.924,8.033,8.026,53099.1,58251.3,50718.0,0.44
2016-04-08 14:00:00,7.87,7.91,7.85,7.84,30400.1,-0.02,-0.25,7.982,8.057,8.0295,49979.2,54914.0,49768.8,0.22
2016-04-08 11:30:00,7.92,7.94,7.87,7.83,40562.2,-0.05,-0.63,8.048,8.082,8.037,56545.6,58152.4,50351.6,0.3
2016-04-08 10:30:00,8.08,8.11,7.93,7.88,79654.3,-0.15,-1.86,8.12,8.106,8.045,73001.3,60227.6,50054.9,0.59
2016-04-07 15:00:00,8.17,8.18,8.08,8.07,55928.4,-0.09,-1.1,8.148,8.125,8.0505,66996.5,56688.9,48246.6,0.41
2016-04-07 14:00:00,8.18,8.2,8.18,8.07,43350.8,0.0,0.0,8.142,8.129,8.0465,63403.4,55524.2,48956.7,0.32
2016-04-07 11:30:00,8.22,8.22,8.18,8.14,63232.2,-0.04,-0.49,8.132,8.117,8.033,59848.8,56820.9,48422.2,0.47
2016-04-07 10:30:00,8.14,8.28,8.23,8.08,122841.0,0.09,1.11,8.116,8.093,8.02,59759.1,53698.4,46321.1,0.91
2016-04-06 15:00:00,8.05,8.1,8.07,8.03,49630.2,0.02,0.25,8.092,8.055,8.0035,47453.8,44303.7,42635.3,0.37
2016-04-06 14:00:00,8.12,8.13,8.05,8.03,37963.0,-0.07,-0.86,8.102,8.033,7.989,46381.3,42332.6,41935.9,0.28
2016-04-06 11:30:00,8.1,8.13,8.13,8.08,25577.8,0.03,0.37,8.116,8.019,7.9775,47645.0,43184.6,41681.7,0.19
2016-04-06 10:30:00,8.07,8.15,8.1,8.05,62783.8,0.03,0.37,8.102,8.002,7.9605,53793.0,44623.5,41748.0,0.46
2016-04-05 15:00:00,8.12,8.16,8.11,8.09,61314.0,-0.01,-0.12,8.07,7.992,7.951,47637.6,42550.9,41176.0,0.45
2016-04-05 14:00:00,8.12,8.15,8.12,8.09,44268.0,0.0,0.0,8.018,7.984,7.943,41153.6,39882.2,41289.7,0.33
2016-04-05 11:30:00,8.06,8.13,8.12,8.03,44281.5,0.06,0.74,7.964,7.976,7.9405,38283.8,39804.3,40213.5,0.33
2016-04-05 10:30:00,8.0,8.15,8.06,8.0,56317.9,0.06,0.75,7.922,7.964,7.9395,38724.2,42389.1,39861.1,0.42
2016-04-01 15:00:00,7.85,7.97,7.94,7.85,32006.8,0.09,1.15,7.902,7.949,7.9425,35454.0,40023.4,40441.2,0.24
2016-04-01 14:00:00,7.85,7.9,7.85,7.82,28894.0,0.0,0.0,7.914,7.947,7.9505,37464.1,38943.8,41024.7,0.21
2016-04-01 11:30:00,7.91,7.91,7.85,7.83,29919.0,-0.06,-0.76,7.95,7.952,7.9605,38610.8,40966.9,46319.6,0.22
2016-04-01 10:30:00,7.93,8.0,7.91,7.89,46483.5,-0.02,-0.25,7.988,7.945,7.961,41324.7,41539.2,45984.5,0.34
2016-03-31 15:00:00,8.0,8.02,7.96,7.94,39966.5,-0.04,-0.5,8.006,7.936,7.959,46053.9,40178.8,45821.3,0.3
2016-03-31 14:00:00,8.02,8.07,8.0,7.99,42057.6,-0.02,-0.25,7.996,7.919,7.9555,44592.9,38872.6,46929.5,0.31
2016-03-31 11:30:00,8.03,8.04,8.03,7.94,34627.4,0.0,0.0,7.98,7.91,7.955,40423.6,39801.2,46395.2,0.26
2016-03-31 10:30:00,8.05,8.07,8.04,8.0,43488.7,-0.01,-0.12,7.954,7.902,7.9515,43323.0,42697.1,47782.5,0.32
2016-03-30 15:00:00,7.91,8.03,8.0,7.9,70129.4,0.09,1.14,7.902,7.905,7.952,41753.7,40622.6,49875.5,0.52
2016-03-30 14:00:00,7.91,7.93,7.91,7.88,32661.3,0.0,0.0,7.866,7.915,7.961,34303.7,37333.1,49043.3,0.24
2016-03-30 11:30:00,7.9,7.94,7.92,7.85,21211.0,0.02,0.25,7.842,7.936,7.9705,33152.3,40858.9,49383.2,0.16
2016-03-30 10:30:00,7.81,7.94,7.9,7.81,49124.4,0.09,1.15,7.84,7.954,7.981,39178.7,43105.5,50331.4,0.36
2016-03-29 15:00:00,7.84,7.85,7.78,7.71,35642.2,-0.06,-0.77,7.85,7.969,7.9955,42071.3,51672.2,51947.9,0.26
2016-03-29 14:00:00,7.79,7.84,7.82,7.71,32879.7,0.03,0.39,7.908,7.977,8.011,39491.6,50429.8,52813.4,0.24
2016-03-29 11:30:00,7.91,7.91,7.79,7.79,26904.0,-0.12,-1.52,7.964,7.982,8.027,40362.4,51463.8,54164.3,0.2
2016-03-29 10:30:00,7.97,7.98,7.91,7.85,51343.4,-0.06,-0.75,8.03,7.992,8.043,48565.6,54986.5,55054.1,0.38
2016-03-28 15:00:00,8.08,8.08,7.95,7.9,63587.0,-0.13,-1.61,8.068,8.0,8.0545,47032.2,52989.4,57799.4,0.47
2016-03-28 14:00:00,8.1,8.11,8.07,8.06,22744.0,-0.03,-0.37,8.088,8.001,8.0675,61273.2,52867.8,57440.5,0.17
2016-03-28 11:30:00,8.13,8.16,8.1,8.08,37233.8,-0.03,-0.37,8.046,7.999,8.072,61368.0,59128.4,59084.4,0.28
2016-03-28 10:30:00,8.1,8.22,8.12,8.06,67919.9,0.02,0.25,8.0,8.007,8.0765,62565.1,60753.6,61964.9,0.5
2016-03-25 15:00:00,8.05,8.1,8.1,7.97,43676.4,0.05,0.62,7.954,8.005,8.077,61407.3,57907.5,68211.7,0.32
2016-03-25 14:00:00,7.87,8.24,8.05,7.87,134792.0,0.18,2.29,7.932,8.008,8.0655,58946.4,57557.4,68967.7,1.0
2016-03-25 11:30:00,7.88,7.91,7.86,7.82,23218.0,-0.02,-0.25,7.914,8.022,8.0575,44462.4,52223.6,64634.6,0.17
2016-03-25 10:30:00,7.87,7.95,7.87,7.87,43219.4,0.0,0.0,7.952,8.045,8.0615,56888.8,55197.0,66761.5,0.32
2016-03-24 15:00:00,7.99,8.02,7.89,7.88,62130.8,-0.1,-1.25,8.014,8.072,8.0635,58942.0,56864.8,77132.2,0.46
2016-03-24 14:00:00,7.96,8.02,7.99,7.94,31372.2,0.03,0.38,8.056,8.094,8.038,54407.7,55121.8,76442.4,0.23
2016-03-24 11:30:00,8.05,8.06,7.96,7.91,62371.8,-0.09,-1.12,8.084,8.109,8.0095,56168.4,62609.5,78110.5,0.46
2016-03-24 10:30:00,8.12,8.12,8.05,7.97,85350.0,-0.07,-0.86,8.13,8.134,7.9785,59984.8,62013.2,76896.3,0.63
2016-03-23 15:00:00,8.1,8.18,8.18,8.08,53485.4,0.08,0.99,8.138,8.145,7.938,53505.1,59040.4,75593.7,0.4
2016-03-23 14:00:00,8.14,8.14,8.1,8.08,39459.2,-0.04,-0.49,8.13,8.146,7.8895,54787.5,63176.2,75976.0,0.29
2016-03-23 11:30:00,8.2,8.21,8.13,8.13,40175.4,-0.07,-0.85,8.132,8.149,7.8515,55835.8,78515.9,75657.6,0.3
2016-03-23 10:30:00,8.07,8.27,8.19,8.04,81453.8,0.12,1.49,8.134,8.123,7.8065,69050.6,80378.1,77550.2,0.6
2016-03-22 15:00:00,8.14,8.15,8.09,8.07,52951.6,-0.05,-0.61,8.138,8.093,7.77,64041.6,77045.7,76316.3,0.39
2016-03-22 14:00:00,8.11,8.15,8.14,8.06,59897.6,0.03,0.37,8.152,8.078,7.741,64575.7,78326.1,75914.8,0.44
2016-03-22 11:30:00,8.14,8.19,8.11,8.11,44700.8,-0.03,-0.37,8.162,8.055,7.71,71564.9,97399.6,75054.3,0.33
