Date,Open,High,Low,Close,Volume,Adj Close
2009-12-31,46.459999,46.700001,46.040001,46.209999,7475300,44.207223
2009-12-30,46.009998,46.200001,45.59,45.869999,6923800,43.881959
2009-12-29,46.93,47.290001,46.299999,46.43,7193000,44.41769
2009-12-28,47.400002,47.59,46.490002,46.869999,7292400,44.838618
2009-12-24,47.549999,47.57,46.959999,46.959999,4523300,44.924718
2009-12-23,45.799999,47.380001,45.75,46.93,12614200,44.896019
2009-12-22,45.50,45.959999,44.799999,45.509998,13940400,43.431373
2009-12-21,46.439999,46.599998,44.799999,45.41,12100300,43.335942
2009-12-18,45.549999,46.299999,44.98,46.290001,15884200,44.17575
2009-12-17,47.040001,47.290001,45.169998,45.200001,19775800,43.135535
2009-12-16,48.099998,48.740002,47.720001,48.209999,12141300,46.008054
2009-12-15,48.23,48.639999,47.330002,47.48,10858400,45.311397
2009-12-14,48.450001,48.540001,47.560001,48.470001,8234300,46.256181
2009-12-11,48.84,49.09,47.509998,47.82,12582000,45.635868
2009-12-10,49.259998,49.419998,48.279999,48.740002,10748700,46.51385
2009-12-09,48.040001,49.279999,47.630001,48.790001,18644400,46.561565
2009-12-08,49.02,49.080002,47.419998,47.75,21027900,45.569065
2009-12-07,49.389999,50.75,48.799999,49.759998,21137500,47.487259
2009-12-04,52.50,52.57,49.48,50.689999,31698100,48.374782
2009-12-03,54.220001,54.599998,53.07,53.529999,15821400,51.085068
2009-12-02,54.470001,55.400002,54.209999,54.779999,17780100,52.277976
2009-12-01,52.599998,54.220001,52.50,53.68,14080400,51.228219
2009-11-30,50.639999,51.59,50.380001,51.110001,14052600,48.775601
2009-11-27,50.290001,51.73,49.41,50.82,10088300,48.498846
2009-11-25,52.169998,52.959999,51.849998,52.830002,10383300,50.417043
2009-11-24,51.880001,51.959999,50.540001,51.450001,14639200,49.100072
2009-11-23,52.34,53.110001,51.389999,51.68,13656800,49.319567
2009-11-20,50.27,50.91,49.790001,50.82,12129100,48.498846
2009-11-19,50.290001,51.349998,49.27,51.099998,12795700,48.766056
2009-11-18,52.00,52.43,50.560001,50.990002,11689900,48.661083
2009-11-17,50.470001,51.59,50.18,51.529999,10591000,49.176416
2009-11-16,50.669998,51.889999,50.549999,51.34,15491700,48.995096
2009-11-13,48.439999,50.029999,48.32,49.779999,13422500,47.506346
2009-11-12,49.450001,49.900002,48.209999,48.439999,14504200,46.227549
2009-11-11,50.869999,50.889999,49.650002,49.900002,12321100,47.620868
2009-11-10,49.07,49.91,48.400002,49.66,13192100,47.391828
2009-11-09,49.150002,50.200001,49.049999,49.279999,15186300,47.029183
2009-11-06,47.00,48.389999,46.759998,47.619999,14085700,45.445002
2009-11-05,46.650002,47.00,46.040001,46.720001,11448800,44.586111
2009-11-04,46.639999,47.330002,45.720001,46.529999,21205200,44.404786
2009-11-03,42.400002,46.189999,42.200001,46.18,22137000,44.070774
