datetime,datetime,open,high,low,close,volume,amount
2011-01-27 00:00:00,2011-01-27 00:00:00,1343.8,1347.75,1310.2,1314.45,9.99999999999e+11,0.0
2011-01-28 00:00:00,2011-01-28 00:00:00,1314.3,1346.85,1308.15,1336.4,9.99999999999e+11,0.0
2011-01-31 00:00:00,2011-01-31 00:00:00,1339.85,1345.5,1322.95,1332.2,9.99999999999e+11,0.0
2011-02-01 00:00:00,2011-02-01 00:00:00,1332.2,1342.85,1325.35,1341.75,9.99999999999e+11,0.0
2011-02-02 00:00:00,2011-02-02 00:00:00,1341.9,1342.85,1326.55,1334.75,9.99999999999e+11,0.0
2011-02-03 00:00:00,2011-02-03 00:00:00,1335.1,1355.9,1324.75,1354.7,9.99999999999e+11,0.0
2011-02-04 00:00:00,2011-02-04 00:00:00,1351.55,1358.25,1345.0,1348.6,9.99999999999e+11,0.0
2011-02-07 00:00:00,2011-02-07 00:00:00,1343.9,1353.25,1343.3,1351.75,9.99999999999e+11,0.0
2011-02-08 00:00:00,2011-02-08 00:00:00,1351.25,1368.0,1348.35,1363.8,9.99999999999e+11,0.0
2011-02-09 00:00:00,2011-02-09 00:00:00,1362.85,1366.9,1357.85,1363.5,9.99999999999e+11,0.0
2011-02-10 00:00:00,2011-02-10 00:00:00,1363.2,1366.05,1350.95,1363.1,9.99999999999e+11,0.0
2011-02-11 00:00:00,2011-02-11 00:00:00,1363.0,1368.4,1354.0,1356.6,9.99999999999e+11,0.0
2011-02-14 00:00:00,2011-02-14 00:00:00,1357.3,1366.7,1353.95,1361.6,9.99999999999e+11,0.0
2011-02-15 00:00:00,2011-02-15 00:00:00,1361.4,1376.55,1360.7,1373.25,9.99999999999e+11,0.0
2011-02-16 00:00:00,2011-02-16 00:00:00,1372.9,1381.95,1367.9,1374.5,9.99999999999e+11,0.0
2011-02-17 00:00:00,2011-02-17 00:00:00,1375.15,1384.8,1374.15,1384.0,9.99999999999e+11,0.0
2011-02-18 00:00:00,2011-02-18 00:00:00,1383.95,1391.8,1381.55,1389.9,9.99999999999e+11,0.0
2011-02-21 00:00:00,2011-02-21 00:00:00,1390.3,1408.15,1389.7,1406.1,9.99999999999e+11,0.0
2011-02-22 00:00:00,2011-02-22 00:00:00,1408.2,1410.7,1392.7,1398.1,9.99999999999e+11,0.0
2011-02-23 00:00:00,2011-02-23 00:00:00,1399.45,1416.5,1395.55,1411.8,9.99999999999e+11,0.0
2011-02-24 00:00:00,2011-02-24 00:00:00,1411.0,1418.15,1391.65,1402.1,9.99999999999e+11,0.0
2011-02-25 00:00:00,2011-02-25 00:00:00,1402.25,1411.65,1399.6,1410.3,9.99999999999e+11,0.0
2011-02-28 00:00:00,2011-02-28 00:00:00,1407.75,1416.35,1404.7,1411.85,9.99999999999e+11,0.0
2011-03-01 00:00:00,2011-03-01 00:00:00,1411.1,1434.8,1409.35,1433.2,9.99999999999e+11,0.0
2011-03-02 00:00:00,2011-03-02 00:00:00,1432.65,1440.15,1427.65,1434.45,9.99999999999e+11,0.0
2011-03-03 00:00:00,2011-03-03 00:00:00,1435.05,1436.15,1410.15,1415.55,9.99999999999e+11,0.0
2011-03-04 00:00:00,2011-03-04 00:00:00,1416.2,1432.05,1413.05,1430.55,9.99999999999e+11,0.0
2011-03-07 00:00:00,2011-03-07 00:00:00,1433.9,1444.55,1427.9,1431.4,9.99999999999e+11,0.0
2011-03-08 00:00:00,2011-03-08 00:00:00,1431.05,1436.75,1423.1,1429.15,9.99999999999e+11,0.0
2011-03-09 00:00:00,2011-03-09 00:00:00,1428.05,1436.3,1423.0,1431.3,9.99999999999e+11,0.0
2011-03-10 00:00:00,2011-03-10 00:00:00,1431.3,1431.3,1402.9,1411.45,9.99999999999e+11,0.0
2011-03-11 00:00:00,2011-03-11 00:00:00,1410.65,1423.85,1404.7,1417.5,9.99999999999e+11,0.0
2011-03-14 00:00:00,2011-03-14 00:00:00,1429.95,1430.5,1418.35,1425.95,9.99999999999e+11,0.0
2011-03-15 00:00:00,2011-03-15 00:00:00,1426.0,1427.45,1380.7,1394.85,9.99999999999e+11,0.0
2011-03-16 00:00:00,2011-03-16 00:00:00,1393.0,1406.0,1391.6,1394.5,9.99999999999e+11,0.0
2011-03-17 00:00:00,2011-03-17 00:00:00,1392.25,1405.05,1386.3,1403.25,9.99999999999e+11,0.0
2011-03-18 00:00:00,2011-03-18 00:00:00,1405.15,1423.9,1404.85,1419.25,9.99999999999e+11,0.0
2011-03-21 00:00:00,2011-03-21 00:00:00,1425.25,1434.65,1423.6,1426.15,9.99999999999e+11,0.0
2011-03-22 00:00:00,2011-03-22 00:00:00,1426.65,1432.0,1419.45,1428.1,9.99999999999e+11,0.0
2011-03-23 00:00:00,2011-03-23 00:00:00,1427.45,1440.9,1425.65,1436.4,9.99999999999e+11,0.0
2011-03-24 00:00:00,2011-03-24 00:00:00,1437.9,1447.55,1423.65,1431.5,9.99999999999e+11,0.0
2011-03-25 00:00:00,2011-03-25 00:00:00,1431.4,1437.75,1422.05,1429.2,9.99999999999e+11,0.0
2011-03-28 00:00:00,2011-03-28 00:00:00,1424.65,1428.05,1409.9,1420.5,9.99999999999e+11,0.0
2011-03-29 00:00:00,2011-03-29 00:00:00,1420.85,1423.15,1410.95,1418.35,9.99999999999e+11,0.0
2011-03-30 00:00:00,2011-03-30 00:00:00,1418.45,1430.2,1411.95,1422.95,9.99999999999e+11,0.0
2011-03-31 00:00:00,2011-03-31 00:00:00,1422.7,1439.45,1420.35,1431.65,9.99999999999e+11,0.0
2011-04-01 00:00:00,2011-04-01 00:00:00,1433.05,1436.1,1412.5,1428.2,9.99999999999e+11,0.0
2011-04-04 00:00:00,2011-04-04 00:00:00,1428.1,1438.65,1427.7,1434.05,9.99999999999e+11,0.0
2011-04-05 00:00:00,2011-04-05 00:00:00,1434.6,1457.0,1429.75,1455.85,9.99999999999e+11,0.0
2011-04-06 00:00:00,2011-04-06 00:00:00,1456.3,1462.2,1451.3,1459.3,9.99999999999e+11,0.0
2011-04-07 00:00:00,2011-04-07 00:00:00,1461.35,1465.0,1452.7,1458.25,9.99999999999e+11,0.0
2011-04-08 00:00:00,2011-04-08 00:00:00,1458.7,1474.95,1456.4,1474.45,9.99999999999e+11,0.0
2011-04-11 00:00:00,2011-04-11 00:00:00,1474.75,1476.25,1459.3,1462.8,9.99999999999e+11,0.0
2011-04-12 00:00:00,2011-04-12 00:00:00,1461.35,1467.15,1444.0,1453.2,9.99999999999e+11,0.0
2011-04-13 00:00:00,2011-04-13 00:00:00,1452.05,1462.1,1451.1,1456.85,9.99999999999e+11,0.0
2011-04-14 00:00:00,2011-04-14 00:00:00,1457.3,1475.4,1452.35,1475.0,9.99999999999e+11,0.0
2011-04-15 00:00:00,2011-04-15 00:00:00,1474.05,1488.1,1471.35,1486.65,9.99999999999e+11,0.0
2011-04-18 00:00:00,2011-04-18 00:00:00,1486.0,1497.8,1477.2,1495.7,9.99999999999e+11,0.0
2011-04-19 00:00:00,2011-04-19 00:00:00,1494.3,1499.2,1487.4,1494.9,9.99999999999e+11,0.0
2011-04-20 00:00:00,2011-04-20 00:00:00,1494.15,1505.8,1492.75,1501.35,9.99999999999e+11,0.0
2011-04-21 00:00:00,2011-04-21 00:00:00,1500.6,1508.85,1500.2,1503.5,9.99999999999e+11,0.0
2011-04-25 00:00:00,2011-04-25 00:00:00,1511.55,1518.1,1501.75,1506.85,9.99999999999e+11,0.0
2011-04-26 00:00:00,2011-04-26 00:00:00,1507.6,1507.95,1492.65,1506.3,9.99999999999e+11,0.0
2011-04-27 00:00:00,2011-04-27 00:00:00,1506.05,1530.05,1502.95,1526.85,9.99999999999e+11,0.0
2011-04-28 00:00:00,2011-04-28 00:00:00,1526.05,1538.3,1523.75,1535.75,9.99999999999e+11,0.0
2011-04-29 00:00:00,2011-04-29 00:00:00,1534.35,1569.2,1531.7,1563.2,9.99999999999e+11,0.0
2011-05-02 00:00:00,2011-05-02 00:00:00,1569.4,1576.8,1540.2,1544.95,9.99999999999e+11,0.0
2011-05-03 00:00:00,2011-05-03 00:00:00,1539.95,1550.9,1527.0,1538.05,9.99999999999e+11,0.0
2011-05-04 00:00:00,2011-05-04 00:00:00,1535.65,1543.2,1505.8,1516.15,9.99999999999e+11,0.0
2011-05-05 00:00:00,2011-05-05 00:00:00,1515.1,1521.85,1462.45,1474.5,9.99999999999e+11,0.0
2011-05-06 00:00:00,2011-05-06 00:00:00,1475.4,1498.35,1470.95,1495.3,9.99999999999e+11,0.0
2011-05-09 00:00:00,2011-05-09 00:00:00,1493.8,1513.95,1489.1,1512.85,9.99999999999e+11,0.0
2011-05-10 00:00:00,2011-05-10 00:00:00,1510.9,1519.35,1505.85,1515.7,9.99999999999e+11,0.0
2011-05-11 00:00:00,2011-05-11 00:00:00,1515.9,1526.4,1495.55,1500.5,9.99999999999e+11,0.0
2011-05-12 00:00:00,2011-05-12 00:00:00,1500.05,1507.8,1477.95,1506.45,9.99999999999e+11,0.0
2011-05-13 00:00:00,2011-05-13 00:00:00,1506.1,1516.4,1482.65,1494.95,9.99999999999e+11,0.0
2011-05-16 00:00:00,2011-05-16 00:00:00,1492.65,1504.4,1487.05,1490.2,9.99999999999e+11,0.0
2011-05-17 00:00:00,2011-05-17 00:00:00,1491.1,1497.55,1471.7,1486.3,9.99999999999e+11,0.0
2011-05-18 00:00:00,2011-05-18 00:00:00,1487.3,1499.75,1484.8,1496.4,9.99999999999e+11,0.0
2011-05-19 00:00:00,2011-05-19 00:00:00,1496.5,1499.55,1486.15,1493.35,9.99999999999e+11,0.0
2011-05-20 00:00:00,2011-05-20 00:00:00,1494.95,1515.55,1486.7,1511.85,9.99999999999e+11,0.0
2011-05-23 00:00:00,2011-05-23 00:00:00,1510.2,1518.7,1503.8,1516.6,9.99999999999e+11,0.0
2011-05-24 00:00:00,2011-05-24 00:00:00,1517.3,1527.6,1513.15,1526.65,9.99999999999e+11,0.0
2011-05-25 00:00:00,2011-05-25 00:00:00,1525.95,1532.1,1521.05,1525.7,9.99999999999e+11,0.0
2011-05-26 00:00:00,2011-05-26 00:00:00,1526.3,1530.9,1514.55,1519.0,9.99999999999e+11,0.0
2011-05-27 00:00:00,2011-05-27 00:00:00,1519.75,1538.15,1519.7,1536.05,9.99999999999e+11,0.0
2011-05-30 00:00:00,2011-05-30 00:00:00,1535.75,1538.95,1534.05,1538.4,9.99999999999e+11,0.0
2011-05-31 00:00:00,2011-05-31 00:00:00,1538.3,1540.65,1532.1,1535.0,9.99999999999e+11,0.0
2011-06-01 00:00:00,2011-06-01 00:00:00,1535.2,1550.1,1529.35,1540.55,9.99999999999e+11,0.0
2011-06-02 00:00:00,2011-06-02 00:00:00,1540.6,1544.15,1519.4,1533.45,9.99999999999e+11,0.0
2011-06-03 00:00:00,2011-06-03 00:00:00,1533.5,1546.75,1523.95,1541.8,9.99999999999e+11,0.0
2011-06-06 00:00:00,2011-06-06 00:00:00,1541.5,1553.45,1540.3,1544.5,9.99999999999e+11,0.0
2011-06-07 00:00:00,2011-06-07 00:00:00,1544.55,1550.0,1536.1,1544.2,9.99999999999e+11,0.0
2011-06-08 00:00:00,2011-06-08 00:00:00,1544.75,1546.2,1530.8,1537.4,9.99999999999e+11,0.0
2011-06-09 00:00:00,2011-06-09 00:00:00,1538.1,1549.35,1533.05,1544.15,9.99999999999e+11,0.0
2011-06-10 00:00:00,2011-06-10 00:00:00,1544.9,1545.3,1525.85,1531.2,9.99999999999e+11,0.0
2011-06-13 00:00:00,2011-06-13 00:00:00,1530.65,1532.6,1510.8,1515.8,9.99999999999e+11,0.0
2011-06-14 00:00:00,2011-06-14 00:00:00,1515.65,1526.0,1512.05,1523.35,9.99999999999e+11,0.0
2011-06-15 00:00:00,2011-06-15 00:00:00,1524.8,1534.4,1513.8,1530.7,9.99999999999e+11,0.0
2011-06-16 00:00:00,2011-06-16 00:00:00,1530.2,1532.85,1521.45,1528.95,9.99999999999e+11,0.0
2011-06-17 00:00:00,2011-06-17 00:00:00,1528.95,1542.0,1522.4,1539.2,9.99999999999e+11,0.0
2011-06-20 00:00:00,2011-06-20 00:00:00,1540.05,1546.95,1532.75,1540.55,9.99999999999e+11,0.0
2011-06-21 00:00:00,2011-06-21 00:00:00,1539.8,1547.85,1538.45,1546.25,9.99999999999e+11,0.0
2011-06-22 00:00:00,2011-06-22 00:00:00,1546.95,1557.9,1541.05,1547.9,9.99999999999e+11,0.0
2011-06-23 00:00:00,2011-06-23 00:00:00,1547.1,1548.6,1512.2,1521.2,9.99999999999e+11,0.0
2011-06-24 00:00:00,2011-06-24 00:00:00,1522.5,1525.6,1498.3,1502.35,9.99999999999e+11,0.0
2011-06-27 00:00:00,2011-06-27 00:00:00,1500.25,1505.3,1490.35,1497.05,9.99999999999e+11,0.0
2011-06-28 00:00:00,2011-06-28 00:00:00,1497.45,1506.25,1495.3,1501.7,9.99999999999e+11,0.0
2011-06-29 00:00:00,2011-06-29 00:00:00,1501.65,1512.8,1500.15,1511.55,9.99999999999e+11,0.0
2011-06-30 00:00:00,2011-06-30 00:00:00,1511.0,1513.85,1498.6,1500.4,9.99999999999e+11,0.0
2011-07-01 00:00:00,2011-07-01 00:00:00,1501.15,1502.5,1478.1,1487.5,9.99999999999e+11,0.0
2011-07-14 00:00:00,2011-07-14 00:00:00,1583.8,1594.2,1580.2,1586.6,9.99999999999e+11,0.0
2011-07-15 00:00:00,2011-07-15 00:00:00,1586.9,1593.7,1575.85,1593.45,9.99999999999e+11,0.0
2011-07-18 00:00:00,2011-07-18 00:00:00,1593.45,1607.25,1591.35,1604.5,9.99999999999e+11,0.0
2011-07-19 00:00:00,2011-07-19 00:00:00,1604.85,1609.95,1582.35,1588.45,9.99999999999e+11,0.0
2011-07-20 00:00:00,2011-07-20 00:00:00,1588.95,1601.45,1580.95,1600.9,9.99999999999e+11,0.0
2011-07-21 00:00:00,2011-07-21 00:00:00,1600.7,1604.45,1584.7,1589.65,9.99999999999e+11,0.0
2011-07-22 00:00:00,2011-07-22 00:00:00,1588.9,1607.1,1583.3,1601.0,9.99999999999e+11,0.0
2011-07-25 00:00:00,2011-07-25 00:00:00,1608.15,1623.35,1603.3,1614.25,9.99999999999e+11,0.0
2011-07-26 00:00:00,2011-07-26 00:00:00,1614.25,1620.15,1607.7,1619.25,9.99999999999e+11,0.0
2011-07-27 00:00:00,2011-07-27 00:00:00,1618.35,1628.5,1608.8,1613.5,9.99999999999e+11,0.0
2011-07-28 00:00:00,2011-07-28 00:00:00,1614.65,1620.05,1602.75,1615.8,9.99999999999e+11,0.0
2011-07-29 00:00:00,2011-07-29 00:00:00,1616.35,1632.4,1610.5,1626.9,9.99999999999e+11,0.0
2011-08-01 00:00:00,2011-08-01 00:00:00,1611.75,1631.65,1606.8,1620.1,9.99999999999e+11,0.0
2011-08-02 00:00:00,2011-08-02 00:00:00,1619.25,1661.0,1616.35,1660.0,9.99999999999e+11,0.0
2011-08-03 00:00:00,2011-08-03 00:00:00,1661.0,1672.75,1651.75,1662.1,9.99999999999e+11,0.0
2011-08-04 00:00:00,2011-08-04 00:00:00,1660.15,1681.9,1640.05,1647.8,9.99999999999e+11,0.0
2011-08-05 00:00:00,2011-08-05 00:00:00,1648.3,1669.7,1641.75,1663.55,9.99999999999e+11,0.0
2011-08-08 00:00:00,2011-08-08 00:00:00,1687.2,1720.15,1682.35,1717.95,9.99999999999e+11,0.0
2011-08-09 00:00:00,2011-08-09 00:00:00,1715.55,1779.3,1715.05,1743.25,9.99999999999e+11,0.0
2011-08-10 00:00:00,2011-08-10 00:00:00,1742.4,1797.05,1737.15,1794.35,9.99999999999e+11,0.0
2011-08-11 00:00:00,2011-08-11 00:00:00,1797.6,1814.6,1731.85,1766.5,9.99999999999e+11,0.0
2011-08-12 00:00:00,2011-08-12 00:00:00,1762.5,1768.05,1723.0,1746.55,9.99999999999e+11,0.0
2011-08-15 00:00:00,2011-08-15 00:00:00,1742.2,1766.1,1727.8,1765.3,9.99999999999e+11,0.0
2011-08-16 00:00:00,2011-08-16 00:00:00,1765.35,1786.75,1760.8,1786.2,9.99999999999e+11,0.0
2011-08-17 00:00:00,2011-08-17 00:00:00,1787.05,1794.6,1778.95,1789.25,9.99999999999e+11,0.0
2011-08-18 00:00:00,2011-08-18 00:00:00,1789.9,1828.45,1783.7,1824.45,9.99999999999e+11,0.0
2011-08-19 00:00:00,2011-08-19 00:00:00,1825.2,1877.0,1821.6,1851.65,9.99999999999e+11,0.0
2011-08-22 00:00:00,2011-08-22 00:00:00,1858.1,1898.3,1857.4,1897.9,9.99999999999e+11,0.0
2011-08-23 00:00:00,2011-08-23 00:00:00,1907.9,1911.6,1822.95,1829.7,9.99999999999e+11,0.0
2011-08-24 00:00:00,2011-08-24 00:00:00,1834.55,1853.8,1748.4,1758.55,9.99999999999e+11,0.0
2011-08-25 00:00:00,2011-08-25 00:00:00,1749.75,1774.6,1702.5,1772.6,9.99999999999e+11,0.0
2011-08-26 00:00:00,2011-08-26 00:00:00,1771.15,1827.9,1756.8,1827.6,9.99999999999e+11,0.0
2011-08-29 00:00:00,2011-08-29 00:00:00,1836.35,1837.0,1775.7,1788.1,9.99999999999e+11,0.0
2011-08-30 00:00:00,2011-08-30 00:00:00,1786.25,1840.15,1783.3,1835.15,9.99999999999e+11,0.0
2011-08-31 00:00:00,2011-08-31 00:00:00,1835.65,1839.65,1811.25,1825.05,9.99999999999e+11,0.0
2011-09-01 00:00:00,2011-09-01 00:00:00,1824.85,1830.5,1812.7,1825.0,9.99999999999e+11,0.0
2011-09-02 00:00:00,2011-09-02 00:00:00,1825.9,1884.45,1821.55,1882.6,9.99999999999e+11,0.0
2011-09-05 00:00:00,2011-09-05 00:00:00,1878.7,1904.65,1874.1,1900.1,9.99999999999e+11,0.0
2011-09-06 00:00:00,2011-09-06 00:00:00,1901.1,1920.75,1856.25,1873.5,9.99999999999e+11,0.0
2011-09-07 00:00:00,2011-09-07 00:00:00,1869.0,1880.2,1791.6,1816.45,9.99999999999e+11,0.0
2011-09-08 00:00:00,2011-09-08 00:00:00,1816.0,1870.55,1813.45,1869.45,9.99999999999e+11,0.0
2011-09-09 00:00:00,2011-09-09 00:00:00,1868.25,1885.95,1822.65,1855.35,9.99999999999e+11,0.0
2011-09-12 00:00:00,2011-09-12 00:00:00,1857.05,1861.6,1801.1,1814.45,9.99999999999e+11,0.0
2011-09-13 00:00:00,2011-09-13 00:00:00,1815.7,1843.8,1791.6,1834.2,9.99999999999e+11,0.0
2011-09-14 00:00:00,2011-09-14 00:00:00,1833.75,1844.65,1808.55,1820.15,9.99999999999e+11,0.0
2011-09-15 00:00:00,2011-09-15 00:00:00,1821.1,1826.4,1772.4,1789.4,9.99999999999e+11,0.0
2011-09-16 00:00:00,2011-09-16 00:00:00,1788.05,1821.35,1762.4,1811.5,9.99999999999e+11,0.0
2011-09-19 00:00:00,2011-09-19 00:00:00,1814.6,1827.65,1770.4,1778.6,9.99999999999e+11,0.0
2011-09-20 00:00:00,2011-09-20 00:00:00,1777.1,1811.15,1769.45,1803.4,9.99999999999e+11,0.0
2011-09-21 00:00:00,2011-09-21 00:00:00,1803.35,1816.45,1778.5,1782.25,9.99999999999e+11,0.0
2011-09-22 00:00:00,2011-09-22 00:00:00,1781.0,1786.15,1719.6,1736.9,9.99999999999e+11,0.0
2011-09-23 00:00:00,2011-09-23 00:00:00,1738.65,1755.05,1627.5,1641.8,9.99999999999e+11,0.0
2011-09-26 00:00:00,2011-09-26 00:00:00,1651.85,1663.25,1532.0,1628.1,9.99999999999e+11,0.0
2011-09-27 00:00:00,2011-09-27 00:00:00,1623.45,1676.9,1614.6,1649.35,9.99999999999e+11,0.0
2011-09-28 00:00:00,2011-09-28 00:00:00,1651.3,1669.2,1598.45,1608.3,9.99999999999e+11,0.0
2011-09-29 00:00:00,2011-09-29 00:00:00,1609.05,1635.0,1582.8,1615.9,9.99999999999e+11,0.0
2011-09-30 00:00:00,2011-09-30 00:00:00,1614.3,1640.35,1606.2,1623.5,9.99999999999e+11,0.0
2011-10-03 00:00:00,2011-10-03 00:00:00,1618.3,1664.3,1618.05,1659.35,9.99999999999e+11,0.0
2011-10-04 00:00:00,2011-10-04 00:00:00,1662.55,1678.85,1595.5,1625.85,9.99999999999e+11,0.0
2011-10-05 00:00:00,2011-10-05 00:00:00,1626.05,1646.8,1596.15,1640.75,9.99999999999e+11,0.0
2011-10-06 00:00:00,2011-10-06 00:00:00,1642.0,1654.85,1631.4,1651.25,9.99999999999e+11,0.0
2011-10-07 00:00:00,2011-10-07 00:00:00,1651.3,1666.15,1626.3,1632.0,9.99999999999e+11,0.0
2011-10-10 00:00:00,2011-10-10 00:00:00,1639.15,1677.6,1638.6,1675.3,9.99999999999e+11,0.0
2011-10-11 00:00:00,2011-10-11 00:00:00,1681.35,1684.25,1653.45,1662.6,9.99999999999e+11,0.0
2011-10-12 00:00:00,2011-10-12 00:00:00,1662.55,1692.1,1660.15,1674.4,9.99999999999e+11,0.0
2011-10-13 00:00:00,2011-10-13 00:00:00,1675.45,1684.05,1652.8,1667.4,9.99999999999e+11,0.0
2011-10-14 00:00:00,2011-10-14 00:00:00,1666.9,1683.75,1660.8,1678.4,9.99999999999e+11,0.0
2011-10-17 00:00:00,2011-10-17 00:00:00,1681.3,1694.85,1664.55,1670.3,9.99999999999e+11,0.0
2011-10-18 00:00:00,2011-10-18 00:00:00,1670.95,1676.35,1626.8,1655.7,9.99999999999e+11,0.0
2011-10-19 00:00:00,2011-10-19 00:00:00,1655.25,1665.05,1639.45,1641.9,9.99999999999e+11,0.0
2011-10-20 00:00:00,2011-10-20 00:00:00,1642.7,1644.65,1603.55,1620.3,9.99999999999e+11,0.0
2011-10-21 00:00:00,2011-10-21 00:00:00,1619.4,1648.45,1611.35,1638.65,9.99999999999e+11,0.0
2011-10-24 00:00:00,2011-10-24 00:00:00,1637.5,1661.9,1635.15,1653.0,9.99999999999e+11,0.0
2011-10-25 00:00:00,2011-10-25 00:00:00,1652.75,1708.85,1643.4,1703.35,9.99999999999e+11,0.0
2011-10-26 00:00:00,2011-10-26 00:00:00,1705.4,1726.65,1695.05,1723.55,9.99999999999e+11,0.0
2011-10-27 00:00:00,2011-10-27 00:00:00,1723.55,1749.8,1705.9,1744.1,9.99999999999e+11,0.0
2011-10-28 00:00:00,2011-10-28 00:00:00,1744.95,1752.25,1732.25,1740.8,9.99999999999e+11,0.0
2011-10-31 00:00:00,2011-10-31 00:00:00,1742.55,1744.95,1704.2,1713.9,9.99999999999e+11,0.0
2011-11-01 00:00:00,2011-11-01 00:00:00,1715.0,1724.15,1680.7,1718.55,9.99999999999e+11,0.0
2011-11-02 00:00:00,2011-11-02 00:00:00,1718.5,1744.05,1714.15,1735.55,9.99999999999e+11,0.0
2011-11-03 00:00:00,2011-11-03 00:00:00,1739.2,1767.7,1722.55,1762.45,9.99999999999e+11,0.0
2011-11-04 00:00:00,2011-11-04 00:00:00,1762.45,1763.7,1743.3,1751.85,9.99999999999e+11,0.0
2011-11-07 00:00:00,2011-11-07 00:00:00,1753.45,1798.3,1745.05,1795.2,9.99999999999e+11,0.0
2011-11-08 00:00:00,2011-11-08 00:00:00,1794.3,1802.7,1776.85,1783.55,9.99999999999e+11,0.0
2011-11-09 00:00:00,2011-11-09 00:00:00,1784.75,1799.7,1763.65,1768.8,9.99999999999e+11,0.0
2011-11-10 00:00:00,2011-11-10 00:00:00,1768.4,1775.15,1735.25,1758.4,9.99999999999e+11,0.0
2011-11-11 00:00:00,2011-11-11 00:00:00,1756.8,1788.4,1743.55,1786.95,9.99999999999e+11,0.0
2011-11-14 00:00:00,2011-11-14 00:00:00,1787.2,1796.15,1773.05,1779.1,9.99999999999e+11,0.0
2011-11-15 00:00:00,2011-11-15 00:00:00,1780.25,1786.5,1760.05,1779.85,9.99999999999e+11,0.0
2011-11-16 00:00:00,2011-11-16 00:00:00,1780.45,1783.55,1753.2,1762.05,9.99999999999e+11,0.0
2011-11-17 00:00:00,2011-11-17 00:00:00,1763.85,1766.85,1710.1,1719.95,9.99999999999e+11,0.0
2011-11-18 00:00:00,2011-11-18 00:00:00,1722.75,1737.2,1710.55,1721.1,9.99999999999e+11,0.0
2011-11-21 00:00:00,2011-11-21 00:00:00,1722.9,1726.4,1666.45,1676.5,9.99999999999e+11,0.0
2011-11-22 00:00:00,2011-11-22 00:00:00,1678.45,1705.4,1665.15,1697.85,9.99999999999e+11,0.0
2011-11-23 00:00:00,2011-11-23 00:00:00,1699.55,1710.1,1676.95,1691.1,9.99999999999e+11,0.0
2011-11-24 00:00:00,2011-11-24 00:00:00,1691.25,1701.8,1687.5,1694.75,9.99999999999e+11,0.0
2011-11-25 00:00:00,2011-11-25 00:00:00,1693.95,1697.65,1671.35,1679.55,9.99999999999e+11,0.0
2011-11-28 00:00:00,2011-11-28 00:00:00,1684.45,1720.5,1684.45,1710.6,9.99999999999e+11,0.0
2011-11-29 00:00:00,2011-11-29 00:00:00,1711.15,1719.95,1703.45,1715.0,9.99999999999e+11,0.0
2011-11-30 00:00:00,2011-11-30 00:00:00,1715.8,1750.1,1700.9,1747.5,9.99999999999e+11,0.0
2011-12-01 00:00:00,2011-12-01 00:00:00,1747.35,1754.1,1733.5,1744.35,9.99999999999e+11,0.0
2011-12-02 00:00:00,2011-12-02 00:00:00,1745.3,1762.7,1737.85,1743.1,9.99999999999e+11,0.0
2011-12-05 00:00:00,2011-12-05 00:00:00,1750.05,1754.8,1717.5,1719.8,9.99999999999e+11,0.0
